sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Abyssal Drain (pet),Auto,Bloodspiller,Bloodspiller (pet),Carve and Spit,Comeuppance,Disesteem,Disesteem (pet),Edge of Shadow,Edge of Shadow (pet),Hard Slash,Salt and Darkness,Salted Earth,Salted Earth (dot),Scarlet Delirium,Shadowbringer,Shadowbringer (pet),Souleater,Syphon Strike,Torcleaver
6250,10500,Salted Earth (dot),5801.0,55428,37907,0,0,0,0,0,0,97877,0,61560,0,5801,11602,0,74610,0,46684,36956,0
10000,10581,Scarlet Delirium,77096.0,55428,37907,0,0,0,0,0,0,97877,0,61560,0,5801,11602,77096,74610,0,46684,36956,0
11250,12007,Salt and Darkness,62175.0,55428,37907,0,0,0,0,0,0,97877,0,61560,62175,5801,11602,77096,74610,0,46684,36956,0
10625,12098,Carve and Spit,67148.0,55428,37907,0,0,67148,0,0,0,97877,0,61560,62175,5801,11602,77096,74610,0,46684,36956,0
12421,12953,Auto,11022.0,55428,48929,0,0,67148,0,0,0,97877,0,61560,62175,5801,11602,77096,74610,0,46684,36956,0
12500,13170,Comeuppance,89534.0,55428,48929,0,0,67148,89534,0,0,97877,0,61560,62175,5801,11602,77096,74610,0,46684,36956,0
6250,13500,Salted Earth (dot),5801.0,55428,48929,0,0,67148,89534,0,0,97877,0,61560,62175,5801,17403,77096,74610,0,46684,36956,0
13125,13749,Edge of Shadow,57202.0,55428,48929,0,0,67148,89534,0,0,155079,0,61560,62175,5801,17403,77096,74610,0,46684,36956,0
14325,14325,Shadowbringer (pet),75229.0,55428,48929,0,0,67148,89534,0,0,155079,0,61560,62175,5801,17403,77096,74610,75229,46684,36956,0
13750,14416,Shadowbringer,74610.0,55428,48929,0,0,67148,89534,0,0,155079,0,61560,62175,5801,17403,77096,149220,75229,46684,36956,0
15000,15620,Torcleaver,101969.0,55428,48929,0,0,67148,89534,0,0,155079,0,61560,62175,5801,17403,77096,149220,75229,46684,36956,101969
15381,15913,Auto,11022.0,55428,59951,0,0,67148,89534,0,0,155079,0,61560,62175,5801,17403,77096,149220,75229,46684,36956,101969
15625,16249,Edge of Shadow,57202.0,55428,59951,0,0,67148,89534,0,0,212281,0,61560,62175,5801,17403,77096,149220,75229,46684,36956,101969
6250,16500,Salted Earth (dot),5801.0,55428,59951,0,0,67148,89534,0,0,212281,0,61560,62175,5801,23204,77096,149220,75229,46684,36956,101969
16525,16525,Edge of Shadow (pet),55428.0,55428,59951,0,0,67148,89534,0,0,212281,55428,61560,62175,5801,23204,77096,149220,75229,46684,36956,101969
16625,17249,Edge of Shadow,57202.0,55428,59951,0,0,67148,89534,0,0,269483,55428,61560,62175,5801,23204,77096,149220,75229,46684,36956,101969
18725,18725,Bloodspiller (pet),55428.0,55428,59951,0,55428,67148,89534,0,0,269483,55428,61560,62175,5801,23204,77096,149220,75229,46684,36956,101969
18341,18873,Auto,11022.0,55428,70973,0,55428,67148,89534,0,0,269483,55428,61560,62175,5801,23204,77096,149220,75229,46684,36956,101969
17500,19150,Disesteem,124355.0,55428,70973,0,55428,67148,89534,124355,0,269483,55428,61560,62175,5801,23204,77096,149220,75229,46684,36956,101969
6250,19500,Salted Earth (dot),5801.0,55428,70973,0,55428,67148,89534,124355,0,269483,55428,61560,62175,5801,29005,77096,149220,75229,46684,36956,101969
20000,20802,Bloodspiller,74610.0,55428,70973,74610,55428,67148,89534,124355,0,269483,55428,61560,62175,5801,29005,77096,149220,75229,46684,36956,101969
20925,20925,Disesteem (pet),81830.0,55428,70973,74610,55428,67148,89534,124355,81830,269483,55428,61560,62175,5801,29005,77096,149220,75229,46684,36956,101969
21301,21833,Auto,11022.0,55428,81995,74610,55428,67148,89534,124355,81830,269483,55428,61560,62175,5801,29005,77096,149220,75229,46684,36956,101969
22500,23124,Syphon Strike,47248.0,55428,81995,74610,55428,67148,89534,124355,81830,269483,55428,61560,62175,5801,29005,77096,149220,75229,46684,84204,101969
24261,24793,Auto,11022.0,55428,93017,74610,55428,67148,89534,124355,81830,269483,55428,61560,62175,5801,29005,77096,149220,75229,46684,84204,101969
25001,25625,Souleater,59685.0,55428,93017,74610,55428,67148,89534,124355,81830,269483,55428,61560,62175,5801,29005,77096,149220,75229,106369,84204,101969
27221,27753,Auto,8621.0,55428,101638,74610,55428,67148,89534,124355,81830,269483,55428,61560,62175,5801,29005,77096,149220,75229,106369,84204,101969
27501,28082,Hard Slash,29177.0,55428,101638,74610,55428,67148,89534,124355,81830,269483,55428,90737,62175,5801,29005,77096,149220,75229,106369,84204,101969
30001,30625,Syphon Strike,36956.0,55428,101638,74610,55428,67148,89534,124355,81830,269483,55428,90737,62175,5801,29005,77096,149220,75229,106369,121160,101969
30181,30713,Auto,8621.0,55428,110259,74610,55428,67148,89534,124355,81830,269483,55428,90737,62175,5801,29005,77096,149220,75229,106369,121160,101969
32500,33124,Souleater,43149.0,55428,110259,74610,55428,67148,89534,124355,81830,269483,55428,90737,62175,5801,29005,77096,149220,75229,149518,121160,101969
33141,33673,Auto,7966.0,55428,118225,74610,55428,67148,89534,124355,81830,269483,55428,90737,62175,5801,29005,77096,149220,75229,149518,121160,101969
35001,35582,Hard Slash,26969.0,55428,118225,74610,55428,67148,89534,124355,81830,269483,55428,117706,62175,5801,29005,77096,149220,75229,149518,121160,101969
36101,36633,Auto,7966.0,55428,126191,74610,55428,67148,89534,124355,81830,269483,55428,117706,62175,5801,29005,77096,149220,75229,149518,121160,101969
37501,38125,Syphon Strike,34158.0,55428,126191,74610,55428,67148,89534,124355,81830,269483,55428,117706,62175,5801,29005,77096,149220,75229,149518,155318,101969
39061,39593,Auto,7966.0,55428,134157,74610,55428,67148,89534,124355,81830,269483,55428,117706,62175,5801,29005,77096,149220,75229,149518,155318,101969
40001,40625,Souleater,43149.0,55428,134157,74610,55428,67148,89534,124355,81830,269483,55428,117706,62175,5801,29005,77096,149220,75229,192667,155318,101969
42021,42553,Auto,7966.0,55428,142123,74610,55428,67148,89534,124355,81830,269483,55428,117706,62175,5801,29005,77096,149220,75229,192667,155318,101969
42501,43303,Bloodspiller,53939.0,55428,142123,128549,55428,67148,89534,124355,81830,269483,55428,117706,62175,5801,29005,77096,149220,75229,192667,155318,101969
44981,45513,Auto,7960.0,55428,150083,128549,55428,67148,89534,124355,81830,269483,55428,117706,62175,5801,29005,77096,149220,75229,192667,155318,101969
45001,45582,Hard Slash,26950.0,55428,150083,128549,55428,67148,89534,124355,81830,269483,55428,144656,62175,5801,29005,77096,149220,75229,192667,155318,101969
47501,48125,Syphon Strike,34135.0,55428,150083,128549,55428,67148,89534,124355,81830,269483,55428,144656,62175,5801,29005,77096,149220,75229,192667,189453,101969
47941,48473,Auto,7960.0,55428,158043,128549,55428,67148,89534,124355,81830,269483,55428,144656,62175,5801,29005,77096,149220,75229,192667,189453,101969
48126,48750,Edge of Shadow,41322.0,55428,158043,128549,55428,67148,89534,124355,81830,310805,55428,144656,62175,5801,29005,77096,149220,75229,192667,189453,101969
50001,50625,Souleater,43119.0,55428,158043,128549,55428,67148,89534,124355,81830,310805,55428,144656,62175,5801,29005,77096,149220,75229,235786,189453,101969
50901,51433,Auto,7960.0,55428,166003,128549,55428,67148,89534,124355,81830,310805,55428,144656,62175,5801,29005,77096,149220,75229,235786,189453,101969
52501,53082,Hard Slash,26950.0,55428,166003,128549,55428,67148,89534,124355,81830,310805,55428,171606,62175,5801,29005,77096,149220,75229,235786,189453,101969
53861,54393,Auto,7960.0,55428,173963,128549,55428,67148,89534,124355,81830,310805,55428,171606,62175,5801,29005,77096,149220,75229,235786,189453,101969
55001,55625,Syphon Strike,34135.0,55428,173963,128549,55428,67148,89534,124355,81830,310805,55428,171606,62175,5801,29005,77096,149220,75229,235786,223588,101969
56821,57353,Auto,7960.0,55428,181923,128549,55428,67148,89534,124355,81830,310805,55428,171606,62175,5801,29005,77096,149220,75229,235786,223588,101969
57501,58125,Souleater,43119.0,55428,181923,128549,55428,67148,89534,124355,81830,310805,55428,171606,62175,5801,29005,77096,149220,75229,278905,223588,101969
59781,60313,Auto,7960.0,55428,189883,128549,55428,67148,89534,124355,81830,310805,55428,171606,62175,5801,29005,77096,149220,75229,278905,223588,101969
60001,60803,Bloodspiller,53902.0,55428,189883,182451,55428,67148,89534,124355,81830,310805,55428,171606,62175,5801,29005,77096,149220,75229,278905,223588,101969
62501,63082,Hard Slash,26950.0,55428,189883,182451,55428,67148,89534,124355,81830,310805,55428,198556,62175,5801,29005,77096,149220,75229,278905,223588,101969
62741,63273,Auto,7960.0,55428,197843,182451,55428,67148,89534,124355,81830,310805,55428,198556,62175,5801,29005,77096,149220,75229,278905,223588,101969
65001,65625,Syphon Strike,34135.0,55428,197843,182451,55428,67148,89534,124355,81830,310805,55428,198556,62175,5801,29005,77096,149220,75229,278905,257723,101969
65701,66233,Auto,7960.0,55428,205803,182451,55428,67148,89534,124355,81830,310805,55428,198556,62175,5801,29005,77096,149220,75229,278905,257723,101969
67501,68082,Scarlet Delirium,55697.0,55428,205803,182451,55428,67148,89534,124355,81830,310805,55428,198556,62175,5801,29005,132793,149220,75229,278905,257723,101969
68661,69193,Auto,7960.0,55428,213763,182451,55428,67148,89534,124355,81830,310805,55428,198556,62175,5801,29005,132793,149220,75229,278905,257723,101969
70001,70671,Comeuppance,64681.0,55428,213763,182451,55428,67148,154215,124355,81830,310805,55428,198556,62175,5801,29005,132793,149220,75229,278905,257723,101969
70626,72099,Carve and Spit,48511.0,55428,213763,182451,55428,115659,154215,124355,81830,310805,55428,198556,62175,5801,29005,132793,149220,75229,278905,257723,101969
71621,72153,Auto,7960.0,55428,221723,182451,55428,115659,154215,124355,81830,310805,55428,198556,62175,5801,29005,132793,149220,75229,278905,257723,101969
72501,73121,Torcleaver,73667.0,55428,221723,182451,55428,115659,154215,124355,81830,310805,55428,198556,62175,5801,29005,132793,149220,75229,278905,257723,175636
74581,75113,Auto,7960.0,55428,229683,182451,55428,115659,154215,124355,81830,310805,55428,198556,62175,5801,29005,132793,149220,75229,278905,257723,175636
75002,75626,Souleater,43119.0,55428,229683,182451,55428,115659,154215,124355,81830,310805,55428,198556,62175,5801,29005,132793,149220,75229,322024,257723,175636
77541,78073,Auto,7960.0,55428,237643,182451,55428,115659,154215,124355,81830,310805,55428,198556,62175,5801,29005,132793,149220,75229,322024,257723,175636
77502,78304,Bloodspiller,53902.0,55428,237643,236353,55428,115659,154215,124355,81830,310805,55428,198556,62175,5801,29005,132793,149220,75229,322024,257723,175636
78127,78751,Edge of Shadow,41322.0,55428,237643,236353,55428,115659,154215,124355,81830,352127,55428,198556,62175,5801,29005,132793,149220,75229,322024,257723,175636
80002,80583,Hard Slash,26950.0,55428,237643,236353,55428,115659,154215,124355,81830,352127,55428,225506,62175,5801,29005,132793,149220,75229,322024,257723,175636
80501,81033,Auto,7960.0,55428,245603,236353,55428,115659,154215,124355,81830,352127,55428,225506,62175,5801,29005,132793,149220,75229,322024,257723,175636
82502,83126,Syphon Strike,34041.0,55428,245603,236353,55428,115659,154215,124355,81830,352127,55428,225506,62175,5801,29005,132793,149220,75229,322024,291764,175636
83461,83993,Auto,7939.0,55428,253542,236353,55428,115659,154215,124355,81830,352127,55428,225506,62175,5801,29005,132793,149220,75229,322024,291764,175636
85002,85626,Souleater,43000.0,55428,253542,236353,55428,115659,154215,124355,81830,352127,55428,225506,62175,5801,29005,132793,149220,75229,365024,291764,175636
86421,86953,Auto,7939.0,55428,261481,236353,55428,115659,154215,124355,81830,352127,55428,225506,62175,5801,29005,132793,149220,75229,365024,291764,175636
87502,88083,Hard Slash,26876.0,55428,261481,236353,55428,115659,154215,124355,81830,352127,55428,252382,62175,5801,29005,132793,149220,75229,365024,291764,175636
89381,89913,Auto,7939.0,55428,269420,236353,55428,115659,154215,124355,81830,352127,55428,252382,62175,5801,29005,132793,149220,75229,365024,291764,175636
90002,90626,Syphon Strike,34041.0,55428,269420,236353,55428,115659,154215,124355,81830,352127,55428,252382,62175,5801,29005,132793,149220,75229,365024,325805,175636
92341,92873,Auto,7939.0,55428,277359,236353,55428,115659,154215,124355,81830,352127,55428,252382,62175,5801,29005,132793,149220,75229,365024,325805,175636
92502,93126,Souleater,43000.0,55428,277359,236353,55428,115659,154215,124355,81830,352127,55428,252382,62175,5801,29005,132793,149220,75229,408024,325805,175636
95002,95583,Hard Slash,26876.0,55428,277359,236353,55428,115659,154215,124355,81830,352127,55428,279258,62175,5801,29005,132793,149220,75229,408024,325805,175636
95301,95833,Auto,7939.0,55428,285298,236353,55428,115659,154215,124355,81830,352127,55428,279258,62175,5801,29005,132793,149220,75229,408024,325805,175636
96250,97150,Salted Earth,4475.0,55428,285298,236353,55428,115659,154215,124355,81830,352127,55428,279258,62175,10276,29005,132793,149220,75229,408024,325805,175636
96250,97500,Salted Earth (dot),4475.0,55428,285298,236353,55428,115659,154215,124355,81830,352127,55428,279258,62175,10276,33480,132793,149220,75229,408024,325805,175636
97502,98126,Syphon Strike,34041.0,55428,285298,236353,55428,115659,154215,124355,81830,352127,55428,279258,62175,10276,33480,132793,149220,75229,408024,359846,175636
98261,98793,Auto,7939.0,55428,293237,236353,55428,115659,154215,124355,81830,352127,55428,279258,62175,10276,33480,132793,149220,75229,408024,359846,175636
98127,98884,Salt and Darkness,44795.0,55428,293237,236353,55428,115659,154215,124355,81830,352127,55428,279258,106970,10276,33480,132793,149220,75229,408024,359846,175636
96250,100500,Salted Earth (dot),4475.0,55428,293237,236353,55428,115659,154215,124355,81830,352127,55428,279258,106970,10276,37955,132793,149220,75229,408024,359846,175636
100002,100626,Souleater,43000.0,55428,293237,236353,55428,115659,154215,124355,81830,352127,55428,279258,106970,10276,37955,132793,149220,75229,451024,359846,175636
101221,101753,Auto,7939.0,55428,301176,236353,55428,115659,154215,124355,81830,352127,55428,279258,106970,10276,37955,132793,149220,75229,451024,359846,175636
102502,103083,Hard Slash,26876.0,55428,301176,236353,55428,115659,154215,124355,81830,352127,55428,306134,106970,10276,37955,132793,149220,75229,451024,359846,175636
96250,103500,Salted Earth (dot),4475.0,55428,301176,236353,55428,115659,154215,124355,81830,352127,55428,306134,106970,10276,42430,132793,149220,75229,451024,359846,175636
104181,104713,Auto,7939.0,55428,309115,236353,55428,115659,154215,124355,81830,352127,55428,306134,106970,10276,42430,132793,149220,75229,451024,359846,175636
105002,105626,Syphon Strike,34041.0,55428,309115,236353,55428,115659,154215,124355,81830,352127,55428,306134,106970,10276,42430,132793,149220,75229,451024,393887,175636
96250,106500,Salted Earth (dot),4475.0,55428,309115,236353,55428,115659,154215,124355,81830,352127,55428,306134,106970,10276,46905,132793,149220,75229,451024,393887,175636
107141,107673,Auto,7939.0,55428,317054,236353,55428,115659,154215,124355,81830,352127,55428,306134,106970,10276,46905,132793,149220,75229,451024,393887,175636
107502,108126,Souleater,43000.0,55428,317054,236353,55428,115659,154215,124355,81830,352127,55428,306134,106970,10276,46905,132793,149220,75229,494024,393887,175636
96250,109500,Salted Earth (dot),4475.0,55428,317054,236353,55428,115659,154215,124355,81830,352127,55428,306134,106970,10276,51380,132793,149220,75229,494024,393887,175636
110002,110583,Hard Slash,26876.0,55428,317054,236353,55428,115659,154215,124355,81830,352127,55428,333010,106970,10276,51380,132793,149220,75229,494024,393887,175636
110101,110633,Auto,7939.0,55428,324993,236353,55428,115659,154215,124355,81830,352127,55428,333010,106970,10276,51380,132793,149220,75229,494024,393887,175636
112502,113126,Syphon Strike,34041.0,55428,324993,236353,55428,115659,154215,124355,81830,352127,55428,333010,106970,10276,51380,132793,149220,75229,494024,427928,175636
113061,113593,Auto,7939.0,55428,332932,236353,55428,115659,154215,124355,81830,352127,55428,333010,106970,10276,51380,132793,149220,75229,494024,427928,175636
115002,115626,Souleater,43000.0,55428,332932,236353,55428,115659,154215,124355,81830,352127,55428,333010,106970,10276,51380,132793,149220,75229,537024,427928,175636
116021,116553,Auto,7939.0,55428,340871,236353,55428,115659,154215,124355,81830,352127,55428,333010,106970,10276,51380,132793,149220,75229,537024,427928,175636
117502,118083,Hard Slash,26876.0,55428,340871,236353,55428,115659,154215,124355,81830,352127,55428,359886,106970,10276,51380,132793,149220,75229,537024,427928,175636
118981,119513,Auto,7939.0,55428,348810,236353,55428,115659,154215,124355,81830,352127,55428,359886,106970,10276,51380,132793,149220,75229,537024,427928,175636
120002,120626,Syphon Strike,34041.0,55428,348810,236353,55428,115659,154215,124355,81830,352127,55428,359886,106970,10276,51380,132793,149220,75229,537024,461969,175636
121941,122473,Auto,7966.0,55428,356776,236353,55428,115659,154215,124355,81830,352127,55428,359886,106970,10276,51380,132793,149220,75229,537024,461969,175636
122502,123304,Bloodspiller,53939.0,55428,356776,290292,55428,115659,154215,124355,81830,352127,55428,359886,106970,10276,51380,132793,149220,75229,537024,461969,175636
124901,125433,Auto,7966.0,55428,364742,290292,55428,115659,154215,124355,81830,352127,55428,359886,106970,10276,51380,132793,149220,75229,537024,461969,175636
125003,125627,Souleater,43149.0,55428,364742,290292,55428,115659,154215,124355,81830,352127,55428,359886,106970,10276,51380,132793,149220,75229,580173,461969,175636
127503,128084,Hard Slash,35831.0,55428,364742,290292,55428,115659,154215,124355,81830,352127,55428,395717,106970,10276,51380,132793,149220,75229,580173,461969,175636
127861,128393,Auto,10584.0,55428,375326,290292,55428,115659,154215,124355,81830,352127,55428,395717,106970,10276,51380,132793,149220,75229,580173,461969,175636
128127,128751,Edge of Shadow,54940.0,55428,375326,290292,55428,115659,154215,124355,81830,407067,55428,395717,106970,10276,51380,132793,149220,75229,580173,461969,175636
129127,129751,Edge of Shadow,54940.0,55428,375326,290292,55428,115659,154215,124355,81830,462007,55428,395717,106970,10276,51380,132793,149220,75229,580173,461969,175636
129927,129927,Abyssal Drain (pet),52980.0,108408,375326,290292,55428,115659,154215,124355,81830,462007,55428,395717,106970,10276,51380,132793,149220,75229,580173,461969,175636
130002,130583,Scarlet Delirium,74051.0,108408,375326,290292,55428,115659,154215,124355,81830,462007,55428,395717,106970,10276,51380,206844,149220,75229,580173,461969,175636
130821,131353,Auto,10584.0,108408,385910,290292,55428,115659,154215,124355,81830,462007,55428,395717,106970,10276,51380,206844,149220,75229,580173,461969,175636
131253,131919,Shadowbringer,71664.0,108408,385910,290292,55428,115659,154215,124355,81830,462007,55428,395717,106970,10276,51380,206844,220884,75229,580173,461969,175636
130627,132100,Carve and Spit,64497.0,108408,385910,290292,55428,180156,154215,124355,81830,462007,55428,395717,106970,10276,51380,206844,220884,75229,580173,461969,175636
132503,133173,Comeuppance,85996.0,108408,385910,290292,55428,180156,240211,124355,81830,462007,55428,395717,106970,10276,51380,206844,220884,75229,580173,461969,175636
133128,133752,Edge of Shadow,54940.0,108408,385910,290292,55428,180156,240211,124355,81830,516947,55428,395717,106970,10276,51380,206844,220884,75229,580173,461969,175636
133781,134313,Auto,10584.0,108408,396494,290292,55428,180156,240211,124355,81830,516947,55428,395717,106970,10276,51380,206844,220884,75229,580173,461969,175636
134327,134327,Shadowbringer (pet),71908.0,108408,396494,290292,55428,180156,240211,124355,81830,516947,55428,395717,106970,10276,51380,206844,220884,147137,580173,461969,175636
133753,134419,Shadowbringer,71664.0,108408,396494,290292,55428,180156,240211,124355,81830,516947,55428,395717,106970,10276,51380,206844,292548,147137,580173,461969,175636
135003,135623,Torcleaver,97944.0,108408,396494,290292,55428,180156,240211,124355,81830,516947,55428,395717,106970,10276,51380,206844,292548,147137,580173,461969,273580
135628,136252,Edge of Shadow,54940.0,108408,396494,290292,55428,180156,240211,124355,81830,571887,55428,395717,106970,10276,51380,206844,292548,147137,580173,461969,273580
136527,136527,Edge of Shadow (pet),52980.0,108408,396494,290292,55428,180156,240211,124355,81830,571887,108408,395717,106970,10276,51380,206844,292548,147137,580173,461969,273580
136628,137252,Edge of Shadow,54940.0,108408,396494,290292,55428,180156,240211,124355,81830,626827,108408,395717,106970,10276,51380,206844,292548,147137,580173,461969,273580
136741,137273,Auto,10584.0,108408,407078,290292,55428,180156,240211,124355,81830,626827,108408,395717,106970,10276,51380,206844,292548,147137,580173,461969,273580
138727,138727,Bloodspiller (pet),52980.0,108408,407078,290292,108408,180156,240211,124355,81830,626827,108408,395717,106970,10276,51380,206844,292548,147137,580173,461969,273580
137503,139153,Disesteem,119450.0,108408,407078,290292,108408,180156,240211,243805,81830,626827,108408,395717,106970,10276,51380,206844,292548,147137,580173,461969,273580
139701,140233,Auto,10584.0,108408,417662,290292,108408,180156,240211,243805,81830,626827,108408,395717,106970,10276,51380,206844,292548,147137,580173,461969,273580
140003,140805,Bloodspiller,71664.0,108408,417662,361956,108408,180156,240211,243805,81830,626827,108408,395717,106970,10276,51380,206844,292548,147137,580173,461969,273580
140927,140927,Disesteem (pet),78217.0,108408,417662,361956,108408,180156,240211,243805,160047,626827,108408,395717,106970,10276,51380,206844,292548,147137,580173,461969,273580
142661,143193,Auto,10584.0,108408,428246,361956,108408,180156,240211,243805,160047,626827,108408,395717,106970,10276,51380,206844,292548,147137,580173,461969,273580
142503,143305,Bloodspiller,71664.0,108408,428246,433620,108408,180156,240211,243805,160047,626827,108408,395717,106970,10276,51380,206844,292548,147137,580173,461969,273580
145003,145627,Syphon Strike,45384.0,108408,428246,433620,108408,180156,240211,243805,160047,626827,108408,395717,106970,10276,51380,206844,292548,147137,580173,507353,273580
145621,146153,Auto,10584.0,108408,438830,433620,108408,180156,240211,243805,160047,626827,108408,395717,106970,10276,51380,206844,292548,147137,580173,507353,273580
147503,148127,Souleater,43149.0,108408,438830,433620,108408,180156,240211,243805,160047,626827,108408,395717,106970,10276,51380,206844,292548,147137,623322,507353,273580
148581,149113,Auto,7966.0,108408,446796,433620,108408,180156,240211,243805,160047,626827,108408,395717,106970,10276,51380,206844,292548,147137,623322,507353,273580
150003,150584,Hard Slash,26969.0,108408,446796,433620,108408,180156,240211,243805,160047,626827,108408,422686,106970,10276,51380,206844,292548,147137,623322,507353,273580
151541,152073,Auto,7966.0,108408,454762,433620,108408,180156,240211,243805,160047,626827,108408,422686,106970,10276,51380,206844,292548,147137,623322,507353,273580
152503,153127,Syphon Strike,34158.0,108408,454762,433620,108408,180156,240211,243805,160047,626827,108408,422686,106970,10276,51380,206844,292548,147137,623322,541511,273580
154501,155033,Auto,7966.0,108408,462728,433620,108408,180156,240211,243805,160047,626827,108408,422686,106970,10276,51380,206844,292548,147137,623322,541511,273580
155003,155627,Souleater,43149.0,108408,462728,433620,108408,180156,240211,243805,160047,626827,108408,422686,106970,10276,51380,206844,292548,147137,666471,541511,273580
157461,157993,Auto,7966.0,108408,470694,433620,108408,180156,240211,243805,160047,626827,108408,422686,106970,10276,51380,206844,292548,147137,666471,541511,273580
157503,158084,Hard Slash,26969.0,108408,470694,433620,108408,180156,240211,243805,160047,626827,108408,449655,106970,10276,51380,206844,292548,147137,666471,541511,273580
160003,160627,Syphon Strike,34158.0,108408,470694,433620,108408,180156,240211,243805,160047,626827,108408,449655,106970,10276,51380,206844,292548,147137,666471,575669,273580
160421,160953,Auto,7966.0,108408,478660,433620,108408,180156,240211,243805,160047,626827,108408,449655,106970,10276,51380,206844,292548,147137,666471,575669,273580
162503,163127,Souleater,43149.0,108408,478660,433620,108408,180156,240211,243805,160047,626827,108408,449655,106970,10276,51380,206844,292548,147137,709620,575669,273580
163381,163913,Auto,7966.0,108408,486626,433620,108408,180156,240211,243805,160047,626827,108408,449655,106970,10276,51380,206844,292548,147137,709620,575669,273580
165003,165805,Bloodspiller,53902.0,108408,486626,487522,108408,180156,240211,243805,160047,626827,108408,449655,106970,10276,51380,206844,292548,147137,709620,575669,273580
166341,166873,Auto,7960.0,108408,494586,487522,108408,180156,240211,243805,160047,626827,108408,449655,106970,10276,51380,206844,292548,147137,709620,575669,273580
167503,168084,Hard Slash,26950.0,108408,494586,487522,108408,180156,240211,243805,160047,626827,108408,476605,106970,10276,51380,206844,292548,147137,709620,575669,273580
168128,168752,Edge of Shadow,41322.0,108408,494586,487522,108408,180156,240211,243805,160047,668149,108408,476605,106970,10276,51380,206844,292548,147137,709620,575669,273580
169301,169833,Auto,7960.0,108408,502546,487522,108408,180156,240211,243805,160047,668149,108408,476605,106970,10276,51380,206844,292548,147137,709620,575669,273580
170003,170627,Syphon Strike,34135.0,108408,502546,487522,108408,180156,240211,243805,160047,668149,108408,476605,106970,10276,51380,206844,292548,147137,709620,609804,273580
172261,172793,Auto,7960.0,108408,510506,487522,108408,180156,240211,243805,160047,668149,108408,476605,106970,10276,51380,206844,292548,147137,709620,609804,273580
172503,173127,Souleater,43119.0,108408,510506,487522,108408,180156,240211,243805,160047,668149,108408,476605,106970,10276,51380,206844,292548,147137,752739,609804,273580
175004,175585,Hard Slash,26950.0,108408,510506,487522,108408,180156,240211,243805,160047,668149,108408,503555,106970,10276,51380,206844,292548,147137,752739,609804,273580
175221,175753,Auto,7960.0,108408,518466,487522,108408,180156,240211,243805,160047,668149,108408,503555,106970,10276,51380,206844,292548,147137,752739,609804,273580
177504,178128,Syphon Strike,34135.0,108408,518466,487522,108408,180156,240211,243805,160047,668149,108408,503555,106970,10276,51380,206844,292548,147137,752739,643939,273580
178181,178713,Auto,7960.0,108408,526426,487522,108408,180156,240211,243805,160047,668149,108408,503555,106970,10276,51380,206844,292548,147137,752739,643939,273580
180004,180628,Souleater,43119.0,108408,526426,487522,108408,180156,240211,243805,160047,668149,108408,503555,106970,10276,51380,206844,292548,147137,795858,643939,273580
181141,181673,Auto,7960.0,108408,534386,487522,108408,180156,240211,243805,160047,668149,108408,503555,106970,10276,51380,206844,292548,147137,795858,643939,273580
