sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Auto,Chaotic Spring,Chaotic Spring (dot),Dragonfire Dive,Drakesbane,Fang and Claw,Geirskogul,Heavens' Thrust,High Jump,Lance Barrage,Mirage Dive,Nastrond,Piercing Talon,Raiden Thrust,Rise of the Dragon,Spiral Blow,Starcross,Stardiver,True Thrust,Wheeling Thrust,Wyrmwind Thrust
140000,140940,Lance Barrage,340,1.0,4500,2040,1980,1000,5060,1700,840,2300,1600,2040,1520,2160,0,3520,1100,1800,2100,2520,230,2040,2200
140760,141292,Auto,90,1.0,4590,2040,1980,1000,5060,1700,840,2300,1600,2040,1520,2160,0,3520,1100,1800,2100,2520,230,2040,2200
130000,142500,Chaotic Spring (dot),45,1.0,4590,2040,2025,1000,5060,1700,840,2300,1600,2040,1520,2160,0,3520,1100,1800,2100,2520,230,2040,2200
142500,143210,Heavens' Thrust,460,1.0,4590,2040,2025,1000,5060,1700,840,2760,1600,2040,1520,2160,0,3520,1100,1800,2100,2520,230,2040,2200
143120,143610,High Jump,400,1.0,4590,2040,2025,1000,5060,1700,840,2760,2000,2040,1520,2160,0,3520,1100,1800,2100,2520,230,2040,2200
143560,144092,Auto,90,1.0,4680,2040,2025,1000,5060,1700,840,2760,2000,2040,1520,2160,0,3520,1100,1800,2100,2520,230,2040,2200
143920,144720,Mirage Dive,380,1.0,4680,2040,2025,1000,5060,1700,840,2760,2000,2040,1900,2160,0,3520,1100,1800,2100,2520,230,2040,2200
130000,145500,Chaotic Spring (dot),45,1.0,4680,2040,2070,1000,5060,1700,840,2760,2000,2040,1900,2160,0,3520,1100,1800,2100,2520,230,2040,2200
145000,145620,Fang and Claw,340,1.0,4680,2040,2070,1000,5060,2040,840,2760,2000,2040,1900,2160,0,3520,1100,1800,2100,2520,230,2040,2200
146360,146892,Auto,90,1.0,4770,2040,2070,1000,5060,2040,840,2760,2000,2040,1900,2160,0,3520,1100,1800,2100,2520,230,2040,2200
147500,148120,Drakesbane,460,1.0,4770,2040,2070,1000,5520,2040,840,2760,2000,2040,1900,2160,0,3520,1100,1800,2100,2520,230,2040,2200
130000,148500,Chaotic Spring (dot),45,1.0,4770,2040,2115,1000,5520,2040,840,2760,2000,2040,1900,2160,0,3520,1100,1800,2100,2520,230,2040,2200
149160,149692,Auto,90,1.0,4860,2040,2115,1000,5520,2040,840,2760,2000,2040,1900,2160,0,3520,1100,1800,2100,2520,230,2040,2200
150000,150620,Raiden Thrust,320,1.0,4860,2040,2115,1000,5520,2040,840,2760,2000,2040,1900,2160,0,3840,1100,1800,2100,2520,230,2040,2200
130000,151500,Chaotic Spring (dot),45,1.0,4860,2040,2160,1000,5520,2040,840,2760,2000,2040,1900,2160,0,3840,1100,1800,2100,2520,230,2040,2200
150620,151820,Wyrmwind Thrust,440,1.0,4860,2040,2160,1000,5520,2040,840,2760,2000,2040,1900,2160,0,3840,1100,1800,2100,2520,230,2040,2640
151960,152492,Auto,90,1.0,4950,2040,2160,1000,5520,2040,840,2760,2000,2040,1900,2160,0,3840,1100,1800,2100,2520,230,2040,2640
152500,153880,Spiral Blow,300,1.0,4950,2040,2160,1000,5520,2040,840,2760,2000,2040,1900,2160,0,3840,1100,2100,2100,2520,230,2040,2640
154760,155292,Auto,90,1.0,5040,2040,2160,1000,5520,2040,840,2760,2000,2040,1900,2160,0,3840,1100,2100,2100,2520,230,2040,2640
155000,155450,Chaotic Spring,340,1.0,5040,2380,2160,1000,5520,2040,840,2760,2000,2040,1900,2160,0,3840,1100,2100,2100,2520,230,2040,2640
155000,157500,Chaotic Spring (dot),45,1.0,5040,2380,2205,1000,5520,2040,840,2760,2000,2040,1900,2160,0,3840,1100,2100,2100,2520,230,2040,2640
157560,158092,Auto,90,1.0,5130,2380,2205,1000,5520,2040,840,2760,2000,2040,1900,2160,0,3840,1100,2100,2100,2520,230,2040,2640
157500,158120,Wheeling Thrust,340,1.0,5130,2380,2205,1000,5520,2040,840,2760,2000,2040,1900,2160,0,3840,1100,2100,2100,2520,230,2380,2640
155000,160500,Chaotic Spring (dot),45,1.0,5130,2380,2250,1000,5520,2040,840,2760,2000,2040,1900,2160,0,3840,1100,2100,2100,2520,230,2380,2640
160000,160620,Drakesbane,460,1.0,5130,2380,2250,1000,5980,2040,840,2760,2000,2040,1900,2160,0,3840,1100,2100,2100,2520,230,2380,2640
160360,160892,Auto,90,1.0,5220,2380,2250,1000,5980,2040,840,2760,2000,2040,1900,2160,0,3840,1100,2100,2100,2520,230,2380,2640
162500,163120,Raiden Thrust,320,1.0,5220,2380,2250,1000,5980,2040,840,2760,2000,2040,1900,2160,0,4160,1100,2100,2100,2520,230,2380,2640
155000,163500,Chaotic Spring (dot),45,1.0,5220,2380,2295,1000,5980,2040,840,2760,2000,2040,1900,2160,0,4160,1100,2100,2100,2520,230,2380,2640
163160,163692,Auto,90,1.0,5310,2380,2295,1000,5980,2040,840,2760,2000,2040,1900,2160,0,4160,1100,2100,2100,2520,230,2380,2640
165000,165940,Lance Barrage,340,1.0,5310,2380,2295,1000,5980,2040,840,2760,2000,2380,1900,2160,0,4160,1100,2100,2100,2520,230,2380,2640
165960,166492,Auto,90,1.0,5400,2380,2295,1000,5980,2040,840,2760,2000,2380,1900,2160,0,4160,1100,2100,2100,2520,230,2380,2640
155000,166500,Chaotic Spring (dot),45,1.0,5400,2380,2340,1000,5980,2040,840,2760,2000,2380,1900,2160,0,4160,1100,2100,2100,2520,230,2380,2640
167500,168210,Heavens' Thrust,460,1.0,5400,2380,2340,1000,5980,2040,840,3220,2000,2380,1900,2160,0,4160,1100,2100,2100,2520,230,2380,2640
168760,169292,Auto,90,1.0,5490,2380,2340,1000,5980,2040,840,3220,2000,2380,1900,2160,0,4160,1100,2100,2100,2520,230,2380,2640
155000,169500,Chaotic Spring (dot),45,1.0,5490,2380,2385,1000,5980,2040,840,3220,2000,2380,1900,2160,0,4160,1100,2100,2100,2520,230,2380,2640
170000,170620,Fang and Claw,340,1.0,5490,2380,2385,1000,5980,2380,840,3220,2000,2380,1900,2160,0,4160,1100,2100,2100,2520,230,2380,2640
171560,172092,Auto,90,1.0,5580,2380,2385,1000,5980,2380,840,3220,2000,2380,1900,2160,0,4160,1100,2100,2100,2520,230,2380,2640
155000,172500,Chaotic Spring (dot),45,1.0,5580,2380,2430,1000,5980,2380,840,3220,2000,2380,1900,2160,0,4160,1100,2100,2100,2520,230,2380,2640
172500,173120,Drakesbane,460,1.0,5580,2380,2430,1000,6440,2380,840,3220,2000,2380,1900,2160,0,4160,1100,2100,2100,2520,230,2380,2640
173120,173610,High Jump,400,1.0,5580,2380,2430,1000,6440,2380,840,3220,2400,2380,1900,2160,0,4160,1100,2100,2100,2520,230,2380,2640
174360,174892,Auto,90,1.0,5670,2380,2430,1000,6440,2380,840,3220,2400,2380,1900,2160,0,4160,1100,2100,2100,2520,230,2380,2640
155000,175500,Chaotic Spring (dot),45,1.0,5670,2380,2475,1000,6440,2380,840,3220,2400,2380,1900,2160,0,4160,1100,2100,2100,2520,230,2380,2640
175000,175620,Raiden Thrust,320,1.0,5670,2380,2475,1000,6440,2380,840,3220,2400,2380,1900,2160,0,4480,1100,2100,2100,2520,230,2380,2640
177160,177692,Auto,90,1.0,5760,2380,2475,1000,6440,2380,840,3220,2400,2380,1900,2160,0,4480,1100,2100,2100,2520,230,2380,2640
155000,178500,Chaotic Spring (dot),45,1.0,5760,2380,2520,1000,6440,2380,840,3220,2400,2380,1900,2160,0,4480,1100,2100,2100,2520,230,2380,2640
177500,178880,Spiral Blow,300,1.0,5760,2380,2520,1000,6440,2380,840,3220,2400,2380,1900,2160,0,4480,1100,2400,2100,2520,230,2380,2640
180000,180450,Chaotic Spring,340,1.0,5760,2720,2520,1000,6440,2380,840,3220,2400,2380,1900,2160,0,4480,1100,2400,2100,2520,230,2380,2640
179960,180492,Auto,90,1.0,5850,2720,2520,1000,6440,2380,840,3220,2400,2380,1900,2160,0,4480,1100,2400,2100,2520,230,2380,2640
180000,181500,Chaotic Spring (dot),45,1.0,5850,2720,2565,1000,6440,2380,840,3220,2400,2380,1900,2160,0,4480,1100,2400,2100,2520,230,2380,2640
182500,183120,Wheeling Thrust,340,1.0,5850,2720,2565,1000,6440,2380,840,3220,2400,2380,1900,2160,0,4480,1100,2400,2100,2520,230,2720,2640
182760,183292,Auto,90,1.0,5940,2720,2565,1000,6440,2380,840,3220,2400,2380,1900,2160,0,4480,1100,2400,2100,2520,230,2720,2640
180000,184500,Chaotic Spring (dot),45,1.0,5940,2720,2610,1000,6440,2380,840,3220,2400,2380,1900,2160,0,4480,1100,2400,2100,2520,230,2720,2640
185000,185620,Drakesbane,460,1.0,5940,2720,2610,1000,6900,2380,840,3220,2400,2380,1900,2160,0,4480,1100,2400,2100,2520,230,2720,2640
185560,186092,Auto,90,1.0,6030,2720,2610,1000,6900,2380,840,3220,2400,2380,1900,2160,0,4480,1100,2400,2100,2520,230,2720,2640
186240,186910,Geirskogul,280,1.0,6030,2720,2610,1000,6900,2380,1120,3220,2400,2380,1900,2160,0,4480,1100,2400,2100,2520,230,2720,2640
180000,187500,Chaotic Spring (dot),45,1.0,6030,2720,2655,1000,6900,2380,1120,3220,2400,2380,1900,2160,0,4480,1100,2400,2100,2520,230,2720,2640
186860,188060,Wyrmwind Thrust,440,1.0,6030,2720,2655,1000,6900,2380,1120,3220,2400,2380,1900,2160,0,4480,1100,2400,2100,2520,230,2720,3080
187500,188120,Raiden Thrust,320,1.0,6030,2720,2655,1000,6900,2380,1120,3220,2400,2380,1900,2160,0,4800,1100,2400,2100,2520,230,2720,3080
188360,188892,Auto,90,1.0,6120,2720,2655,1000,6900,2380,1120,3220,2400,2380,1900,2160,0,4800,1100,2400,2100,2520,230,2720,3080
188120,188920,Mirage Dive,380,1.0,6120,2720,2655,1000,6900,2380,1120,3220,2400,2380,2280,2160,0,4800,1100,2400,2100,2520,230,2720,3080
188740,189500,Nastrond,720,1.0,6120,2720,2655,1000,6900,2380,1120,3220,2400,2380,2280,2880,0,4800,1100,2400,2100,2520,230,2720,3080
180000,190500,Chaotic Spring (dot),45,1.0,6120,2720,2700,1000,6900,2380,1120,3220,2400,2380,2280,2880,0,4800,1100,2400,2100,2520,230,2720,3080
190000,190940,Lance Barrage,340,1.0,6120,2720,2700,1000,6900,2380,1120,3220,2400,2720,2280,2880,0,4800,1100,2400,2100,2520,230,2720,3080
191160,191692,Auto,90,1.0,6210,2720,2700,1000,6900,2380,1120,3220,2400,2720,2280,2880,0,4800,1100,2400,2100,2520,230,2720,3080
190620,191910,Stardiver,840,1.0,6210,2720,2700,1000,6900,2380,1120,3220,2400,2720,2280,2880,0,4800,1100,2400,2100,3360,230,2720,3080
192500,193210,Heavens' Thrust,460,1.0,6210,2720,2700,1000,6900,2380,1120,3680,2400,2720,2280,2880,0,4800,1100,2400,2100,3360,230,2720,3080
180000,193500,Chaotic Spring (dot),45,1.0,6210,2720,2745,1000,6900,2380,1120,3680,2400,2720,2280,2880,0,4800,1100,2400,2100,3360,230,2720,3080
193120,194100,Starcross,700,1.0,6210,2720,2745,1000,6900,2380,1120,3680,2400,2720,2280,2880,0,4800,1100,2400,2800,3360,230,2720,3080
193960,194492,Auto,90,1.0,6300,2720,2745,1000,6900,2380,1120,3680,2400,2720,2280,2880,0,4800,1100,2400,2800,3360,230,2720,3080
195000,195620,Fang and Claw,340,1.0,6300,2720,2745,1000,6900,2720,1120,3680,2400,2720,2280,2880,0,4800,1100,2400,2800,3360,230,2720,3080
180000,196500,Chaotic Spring (dot),45,1.0,6300,2720,2790,1000,6900,2720,1120,3680,2400,2720,2280,2880,0,4800,1100,2400,2800,3360,230,2720,3080
196760,197292,Auto,90,1.0,6390,2720,2790,1000,6900,2720,1120,3680,2400,2720,2280,2880,0,4800,1100,2400,2800,3360,230,2720,3080
197500,198120,Drakesbane,460,1.0,6390,2720,2790,1000,7360,2720,1120,3680,2400,2720,2280,2880,0,4800,1100,2400,2800,3360,230,2720,3080
180000,199500,Chaotic Spring (dot),45,1.0,6390,2720,2835,1000,7360,2720,1120,3680,2400,2720,2280,2880,0,4800,1100,2400,2800,3360,230,2720,3080
199560,200092,Auto,90,1.0,6480,2720,2835,1000,7360,2720,1120,3680,2400,2720,2280,2880,0,4800,1100,2400,2800,3360,230,2720,3080
200000,200620,Raiden Thrust,320,1.0,6480,2720,2835,1000,7360,2720,1120,3680,2400,2720,2280,2880,0,5120,1100,2400,2800,3360,230,2720,3080
200620,201820,Wyrmwind Thrust,440,1.0,6480,2720,2835,1000,7360,2720,1120,3680,2400,2720,2280,2880,0,5120,1100,2400,2800,3360,230,2720,3520
180000,202500,Chaotic Spring (dot),45,1.0,6480,2720,2880,1000,7360,2720,1120,3680,2400,2720,2280,2880,0,5120,1100,2400,2800,3360,230,2720,3520
202360,202892,Auto,90,1.0,6570,2720,2880,1000,7360,2720,1120,3680,2400,2720,2280,2880,0,5120,1100,2400,2800,3360,230,2720,3520
203120,203610,High Jump,400,1.0,6570,2720,2880,1000,7360,2720,1120,3680,2800,2720,2280,2880,0,5120,1100,2400,2800,3360,230,2720,3520
202500,203880,Spiral Blow,300,1.0,6570,2720,2880,1000,7360,2720,1120,3680,2800,2720,2280,2880,0,5120,1100,2700,2800,3360,230,2720,3520
203920,204720,Mirage Dive,380,1.0,6570,2720,2880,1000,7360,2720,1120,3680,2800,2720,2660,2880,0,5120,1100,2700,2800,3360,230,2720,3520
205000,205450,Chaotic Spring,340,1.0,6570,3060,2880,1000,7360,2720,1120,3680,2800,2720,2660,2880,0,5120,1100,2700,2800,3360,230,2720,3520
205000,205500,Chaotic Spring (dot),45,1.0,6570,3060,2925,1000,7360,2720,1120,3680,2800,2720,2660,2880,0,5120,1100,2700,2800,3360,230,2720,3520
205160,205692,Auto,90,1.0,6660,3060,2925,1000,7360,2720,1120,3680,2800,2720,2660,2880,0,5120,1100,2700,2800,3360,230,2720,3520
207500,208120,Wheeling Thrust,340,1.0,6660,3060,2925,1000,7360,2720,1120,3680,2800,2720,2660,2880,0,5120,1100,2700,2800,3360,230,3060,3520
207960,208492,Auto,90,1.0,6750,3060,2925,1000,7360,2720,1120,3680,2800,2720,2660,2880,0,5120,1100,2700,2800,3360,230,3060,3520
205000,208500,Chaotic Spring (dot),45,1.0,6750,3060,2970,1000,7360,2720,1120,3680,2800,2720,2660,2880,0,5120,1100,2700,2800,3360,230,3060,3520
210000,210620,Drakesbane,460,1.0,6750,3060,2970,1000,7820,2720,1120,3680,2800,2720,2660,2880,0,5120,1100,2700,2800,3360,230,3060,3520
210760,211292,Auto,90,1.0,6840,3060,2970,1000,7820,2720,1120,3680,2800,2720,2660,2880,0,5120,1100,2700,2800,3360,230,3060,3520
205000,211500,Chaotic Spring (dot),45,1.0,6840,3060,3015,1000,7820,2720,1120,3680,2800,2720,2660,2880,0,5120,1100,2700,2800,3360,230,3060,3520
212500,213120,Raiden Thrust,320,1.0,6840,3060,3015,1000,7820,2720,1120,3680,2800,2720,2660,2880,0,5440,1100,2700,2800,3360,230,3060,3520
213560,214092,Auto,90,1.0,6930,3060,3015,1000,7820,2720,1120,3680,2800,2720,2660,2880,0,5440,1100,2700,2800,3360,230,3060,3520
205000,214500,Chaotic Spring (dot),45,1.0,6930,3060,3060,1000,7820,2720,1120,3680,2800,2720,2660,2880,0,5440,1100,2700,2800,3360,230,3060,3520
215000,215940,Lance Barrage,340,1.0,6930,3060,3060,1000,7820,2720,1120,3680,2800,3060,2660,2880,0,5440,1100,2700,2800,3360,230,3060,3520
216360,216892,Auto,90,1.0,7020,3060,3060,1000,7820,2720,1120,3680,2800,3060,2660,2880,0,5440,1100,2700,2800,3360,230,3060,3520
205000,217500,Chaotic Spring (dot),45,1.0,7020,3060,3105,1000,7820,2720,1120,3680,2800,3060,2660,2880,0,5440,1100,2700,2800,3360,230,3060,3520
217500,218210,Heavens' Thrust,460,1.0,7020,3060,3105,1000,7820,2720,1120,4140,2800,3060,2660,2880,0,5440,1100,2700,2800,3360,230,3060,3520
219160,219692,Auto,90,1.0,7110,3060,3105,1000,7820,2720,1120,4140,2800,3060,2660,2880,0,5440,1100,2700,2800,3360,230,3060,3520
205000,220500,Chaotic Spring (dot),45,1.0,7110,3060,3150,1000,7820,2720,1120,4140,2800,3060,2660,2880,0,5440,1100,2700,2800,3360,230,3060,3520
220000,220620,Fang and Claw,340,1.0,7110,3060,3150,1000,7820,3060,1120,4140,2800,3060,2660,2880,0,5440,1100,2700,2800,3360,230,3060,3520
221960,222492,Auto,90,1.0,7200,3060,3150,1000,7820,3060,1120,4140,2800,3060,2660,2880,0,5440,1100,2700,2800,3360,230,3060,3520
222500,223120,Drakesbane,460,1.0,7200,3060,3150,1000,8280,3060,1120,4140,2800,3060,2660,2880,0,5440,1100,2700,2800,3360,230,3060,3520
205000,223500,Chaotic Spring (dot),45,1.0,7200,3060,3195,1000,8280,3060,1120,4140,2800,3060,2660,2880,0,5440,1100,2700,2800,3360,230,3060,3520
224760,225292,Auto,90,1.0,7290,3060,3195,1000,8280,3060,1120,4140,2800,3060,2660,2880,0,5440,1100,2700,2800,3360,230,3060,3520
225000,225620,Raiden Thrust,320,1.0,7290,3060,3195,1000,8280,3060,1120,4140,2800,3060,2660,2880,0,5760,1100,2700,2800,3360,230,3060,3520
205000,226500,Chaotic Spring (dot),45,1.0,7290,3060,3240,1000,8280,3060,1120,4140,2800,3060,2660,2880,0,5760,1100,2700,2800,3360,230,3060,3520
225620,226820,Wyrmwind Thrust,440,1.0,7290,3060,3240,1000,8280,3060,1120,4140,2800,3060,2660,2880,0,5760,1100,2700,2800,3360,230,3060,3960
227560,228092,Auto,90,1.0,7380,3060,3240,1000,8280,3060,1120,4140,2800,3060,2660,2880,0,5760,1100,2700,2800,3360,230,3060,3960
227500,228880,Spiral Blow,300,1.0,7380,3060,3240,1000,8280,3060,1120,4140,2800,3060,2660,2880,0,5760,1100,3000,2800,3360,230,3060,3960
230000,230450,Chaotic Spring,340,1.0,7380,3400,3240,1000,8280,3060,1120,4140,2800,3060,2660,2880,0,5760,1100,3000,2800,3360,230,3060,3960
230360,230892,Auto,90,1.0,7470,3400,3240,1000,8280,3060,1120,4140,2800,3060,2660,2880,0,5760,1100,3000,2800,3360,230,3060,3960
230000,232500,Chaotic Spring (dot),45,1.0,7470,3400,3285,1000,8280,3060,1120,4140,2800,3060,2660,2880,0,5760,1100,3000,2800,3360,230,3060,3960
232500,233120,Wheeling Thrust,340,1.0,7470,3400,3285,1000,8280,3060,1120,4140,2800,3060,2660,2880,0,5760,1100,3000,2800,3360,230,3400,3960
233120,233610,High Jump,400,1.0,7470,3400,3285,1000,8280,3060,1120,4140,3200,3060,2660,2880,0,5760,1100,3000,2800,3360,230,3400,3960
233160,233692,Auto,90,1.0,7560,3400,3285,1000,8280,3060,1120,4140,3200,3060,2660,2880,0,5760,1100,3000,2800,3360,230,3400,3960
230000,235500,Chaotic Spring (dot),45,1.0,7560,3400,3330,1000,8280,3060,1120,4140,3200,3060,2660,2880,0,5760,1100,3000,2800,3360,230,3400,3960
235000,235620,Drakesbane,460,1.0,7560,3400,3330,1000,8740,3060,1120,4140,3200,3060,2660,2880,0,5760,1100,3000,2800,3360,230,3400,3960
235960,236492,Auto,90,1.0,7650,3400,3330,1000,8740,3060,1120,4140,3200,3060,2660,2880,0,5760,1100,3000,2800,3360,230,3400,3960
237500,238120,Raiden Thrust,320,1.0,7650,3400,3330,1000,8740,3060,1120,4140,3200,3060,2660,2880,0,6080,1100,3000,2800,3360,230,3400,3960
230000,238500,Chaotic Spring (dot),45,1.0,7650,3400,3375,1000,8740,3060,1120,4140,3200,3060,2660,2880,0,6080,1100,3000,2800,3360,230,3400,3960
238760,239292,Auto,90,1.0,7740,3400,3375,1000,8740,3060,1120,4140,3200,3060,2660,2880,0,6080,1100,3000,2800,3360,230,3400,3960
240000,240940,Lance Barrage,340,1.0,7740,3400,3375,1000,8740,3060,1120,4140,3200,3400,2660,2880,0,6080,1100,3000,2800,3360,230,3400,3960
230000,241500,Chaotic Spring (dot),45,1.0,7740,3400,3420,1000,8740,3060,1120,4140,3200,3400,2660,2880,0,6080,1100,3000,2800,3360,230,3400,3960
241560,242092,Auto,90,1.0,7830,3400,3420,1000,8740,3060,1120,4140,3200,3400,2660,2880,0,6080,1100,3000,2800,3360,230,3400,3960
242500,243210,Heavens' Thrust,460,1.0,7830,3400,3420,1000,8740,3060,1120,4600,3200,3400,2660,2880,0,6080,1100,3000,2800,3360,230,3400,3960
230000,244500,Chaotic Spring (dot),45,1.0,7830,3400,3465,1000,8740,3060,1120,4600,3200,3400,2660,2880,0,6080,1100,3000,2800,3360,230,3400,3960
244360,244892,Auto,90,1.0,7920,3400,3465,1000,8740,3060,1120,4600,3200,3400,2660,2880,0,6080,1100,3000,2800,3360,230,3400,3960
245000,245620,Fang and Claw,340,1.0,7920,3400,3465,1000,8740,3400,1120,4600,3200,3400,2660,2880,0,6080,1100,3000,2800,3360,230,3400,3960
246240,246910,Geirskogul,280,1.0,7920,3400,3465,1000,8740,3400,1400,4600,3200,3400,2660,2880,0,6080,1100,3000,2800,3360,230,3400,3960
230000,247500,Chaotic Spring (dot),45,1.0,7920,3400,3510,1000,8740,3400,1400,4600,3200,3400,2660,2880,0,6080,1100,3000,2800,3360,230,3400,3960
247160,247692,Auto,90,1.0,8010,3400,3510,1000,8740,3400,1400,4600,3200,3400,2660,2880,0,6080,1100,3000,2800,3360,230,3400,3960
247500,248120,Drakesbane,460,1.0,8010,3400,3510,1000,9200,3400,1400,4600,3200,3400,2660,2880,0,6080,1100,3000,2800,3360,230,3400,3960
248120,248920,Mirage Dive,380,1.0,8010,3400,3510,1000,9200,3400,1400,4600,3200,3400,3040,2880,0,6080,1100,3000,2800,3360,230,3400,3960
248740,249540,Dragonfire Dive,500,1.0,8010,3400,3510,1500,9200,3400,1400,4600,3200,3400,3040,2880,0,6080,1100,3000,2800,3360,230,3400,3960
249960,250492,Auto,90,1.0,8100,3400,3510,1500,9200,3400,1400,4600,3200,3400,3040,2880,0,6080,1100,3000,2800,3360,230,3400,3960
230000,250500,Chaotic Spring (dot),45,1.0,8100,3400,3555,1500,9200,3400,1400,4600,3200,3400,3040,2880,0,6080,1100,3000,2800,3360,230,3400,3960
250000,250620,Raiden Thrust,320,1.0,8100,3400,3555,1500,9200,3400,1400,4600,3200,3400,3040,2880,0,6400,1100,3000,2800,3360,230,3400,3960
250620,251910,Stardiver,840,1.0,8100,3400,3555,1500,9200,3400,1400,4600,3200,3400,3040,2880,0,6400,1100,3000,2800,4200,230,3400,3960
252760,253292,Auto,90,1.0,8190,3400,3555,1500,9200,3400,1400,4600,3200,3400,3040,2880,0,6400,1100,3000,2800,4200,230,3400,3960
230000,253500,Chaotic Spring (dot),45,1.0,8190,3400,3600,1500,9200,3400,1400,4600,3200,3400,3040,2880,0,6400,1100,3000,2800,4200,230,3400,3960
252500,253880,Spiral Blow,300,1.0,8190,3400,3600,1500,9200,3400,1400,4600,3200,3400,3040,2880,0,6400,1100,3300,2800,4200,230,3400,3960
253120,254100,Starcross,700,1.0,8190,3400,3600,1500,9200,3400,1400,4600,3200,3400,3040,2880,0,6400,1100,3300,3500,4200,230,3400,3960
253740,254500,Nastrond,720,1.0,8190,3400,3600,1500,9200,3400,1400,4600,3200,3400,3040,3600,0,6400,1100,3300,3500,4200,230,3400,3960
255000,255450,Chaotic Spring,340,1.0,8190,3740,3600,1500,9200,3400,1400,4600,3200,3400,3040,3600,0,6400,1100,3300,3500,4200,230,3400,3960
255560,256092,Auto,90,1.0,8280,3740,3600,1500,9200,3400,1400,4600,3200,3400,3040,3600,0,6400,1100,3300,3500,4200,230,3400,3960
255000,256500,Chaotic Spring (dot),45,1.0,8280,3740,3645,1500,9200,3400,1400,4600,3200,3400,3040,3600,0,6400,1100,3300,3500,4200,230,3400,3960
255620,256820,Wyrmwind Thrust,440,1.0,8280,3740,3645,1500,9200,3400,1400,4600,3200,3400,3040,3600,0,6400,1100,3300,3500,4200,230,3400,4400
256240,257400,Rise of the Dragon,550,1.0,8280,3740,3645,1500,9200,3400,1400,4600,3200,3400,3040,3600,0,6400,1650,3300,3500,4200,230,3400,4400
257500,258120,Wheeling Thrust,340,1.0,8280,3740,3645,1500,9200,3400,1400,4600,3200,3400,3040,3600,0,6400,1650,3300,3500,4200,230,3740,4400
258360,258892,Auto,90,1.0,8370,3740,3645,1500,9200,3400,1400,4600,3200,3400,3040,3600,0,6400,1650,3300,3500,4200,230,3740,4400
255000,259500,Chaotic Spring (dot),45,1.0,8370,3740,3690,1500,9200,3400,1400,4600,3200,3400,3040,3600,0,6400,1650,3300,3500,4200,230,3740,4400
260000,260620,Drakesbane,460,1.0,8370,3740,3690,1500,9660,3400,1400,4600,3200,3400,3040,3600,0,6400,1650,3300,3500,4200,230,3740,4400
261160,261692,Auto,90,1.0,8460,3740,3690,1500,9660,3400,1400,4600,3200,3400,3040,3600,0,6400,1650,3300,3500,4200,230,3740,4400
255000,262500,Chaotic Spring (dot),45,1.0,8460,3740,3735,1500,9660,3400,1400,4600,3200,3400,3040,3600,0,6400,1650,3300,3500,4200,230,3740,4400
262500,263120,Raiden Thrust,320,1.0,8460,3740,3735,1500,9660,3400,1400,4600,3200,3400,3040,3600,0,6720,1650,3300,3500,4200,230,3740,4400
263120,263610,High Jump,400,1.0,8460,3740,3735,1500,9660,3400,1400,4600,3600,3400,3040,3600,0,6720,1650,3300,3500,4200,230,3740,4400
263960,264492,Auto,90,1.0,8550,3740,3735,1500,9660,3400,1400,4600,3600,3400,3040,3600,0,6720,1650,3300,3500,4200,230,3740,4400
263920,264720,Mirage Dive,380,1.0,8550,3740,3735,1500,9660,3400,1400,4600,3600,3400,3420,3600,0,6720,1650,3300,3500,4200,230,3740,4400
255000,265500,Chaotic Spring (dot),45,1.0,8550,3740,3780,1500,9660,3400,1400,4600,3600,3400,3420,3600,0,6720,1650,3300,3500,4200,230,3740,4400
265000,265940,Lance Barrage,340,1.0,8550,3740,3780,1500,9660,3400,1400,4600,3600,3740,3420,3600,0,6720,1650,3300,3500,4200,230,3740,4400
266760,267292,Auto,90,1.0,8640,3740,3780,1500,9660,3400,1400,4600,3600,3740,3420,3600,0,6720,1650,3300,3500,4200,230,3740,4400
267500,268210,Heavens' Thrust,460,1.0,8640,3740,3780,1500,9660,3400,1400,5060,3600,3740,3420,3600,0,6720,1650,3300,3500,4200,230,3740,4400
255000,268500,Chaotic Spring (dot),45,1.0,8640,3740,3825,1500,9660,3400,1400,5060,3600,3740,3420,3600,0,6720,1650,3300,3500,4200,230,3740,4400
269560,270092,Auto,90,1.0,8730,3740,3825,1500,9660,3400,1400,5060,3600,3740,3420,3600,0,6720,1650,3300,3500,4200,230,3740,4400
270000,270620,Fang and Claw,340,1.0,8730,3740,3825,1500,9660,3740,1400,5060,3600,3740,3420,3600,0,6720,1650,3300,3500,4200,230,3740,4400
255000,271500,Chaotic Spring (dot),45,1.0,8730,3740,3870,1500,9660,3740,1400,5060,3600,3740,3420,3600,0,6720,1650,3300,3500,4200,230,3740,4400
272360,272892,Auto,90,1.0,8820,3740,3870,1500,9660,3740,1400,5060,3600,3740,3420,3600,0,6720,1650,3300,3500,4200,230,3740,4400
272500,273120,Drakesbane,460,1.0,8820,3740,3870,1500,10120,3740,1400,5060,3600,3740,3420,3600,0,6720,1650,3300,3500,4200,230,3740,4400
255000,274500,Chaotic Spring (dot),45,1.0,8820,3740,3915,1500,10120,3740,1400,5060,3600,3740,3420,3600,0,6720,1650,3300,3500,4200,230,3740,4400
