sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,844,27276.313,313.47,30536.845,391.676,236320,23021208,295278
Auto,269,7774.119,32.114,2773.956,45.244,24210,2091238,34109
Blasting Zone,25,79078.16,26.529,2622.362,141.067,20000,1976954,106348
Solid Barrel,43,37061.535,26.237,2113.917,83.697,19780,1593646,63098
Double Down,13,115832.846,17.244,1997.428,147.845,13000,1505827,111458
Lion Heart,13,115812.308,17.244,1997.074,147.882,13000,1505560,111486
Wicked Talon,26,55487.346,19.313,1913.654,100.725,14560,1442671,75935
Noble Blood,13,104228.0,15.52,1797.313,133.091,11700,1354964,100335
Brutal Shell,43,30556.256,21.674,1742.869,68.997,16340,1313919,52016
Savage Claw,26,49480.962,17.244,1706.505,89.746,13000,1286505,67658
Reign of Beasts,13,92665.077,13.795,1597.922,118.274,10400,1204646,89165
Gnashing Fang,26,43537.692,15.175,1501.533,78.966,11440,1131980,59531
Keen Edge,43,24116.372,17.111,1375.55,54.455,12900,1037004,41053
Burst Strike,30,33974.733,16.713,1351.99,63.99,12600,1019242,48241
Sonic Break (dot),62,13746.871,9.869,1130.555,38.373,7440,852306,28929
Eye Gouge,26,30784.0,10.346,1061.682,55.532,7800,800384,41865
Abdomen Tear,26,27428.0,8.967,945.94,49.88,6760,713128,37604
Jugular Rip,26,21767.577,7.587,750.723,39.481,5720,565957,29764
Sonic Break,13,39339.692,5.863,678.376,50.321,4420,511416,37936
Bow Shock (dot),65,6944.231,5.173,598.733,19.817,3900,451375,14940
Hypervelocity,30,14556.7,7.163,579.269,27.417,5400,436701,20669
Bow Shock,13,17368.077,2.587,299.496,22.167,1950,225785,16711
