sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Chaotic Spring,Chaotic Spring (dot),Dragonfire Dive,Drakesbane,Fang and Claw,Geirskogul,Heavens' Thrust,High Jump,Lance Barrage,Mirage Dive,Nastrond,Piercing Talon,Raiden Thrust,Rise of the Dragon,Spiral Blow,Starcross,Stardiver,True Thrust,Wheeling Thrust,Wyrmwind Thrust
62360,62892,Auto,9612.0,276138,127538,109187,100174,380385,107073,45532,182816,125970,107100,76130,144251,0,195743,110195,102859,140250,168297,23973,149255,128220
62500,63120,Raiden Thrust,36664.0,276138,127538,109187,100174,380385,107073,45532,182816,125970,107100,76130,144251,0,232407,110195,102859,140250,168297,23973,149255,128220
55000,64500,Chaotic Spring (dot),5153.0,276138,127538,114340,100174,380385,107073,45532,182816,125970,107100,76130,144251,0,232407,110195,102859,140250,168297,23973,149255,128220
65160,65692,Auto,10574.0,286712,127538,114340,100174,380385,107073,45532,182816,125970,107100,76130,144251,0,232407,110195,102859,140250,168297,23973,149255,128220
65000,65940,Lance Barrage,42851.0,286712,127538,114340,100174,380385,107073,45532,182816,125970,149951,76130,144251,0,232407,110195,102859,140250,168297,23973,149255,128220
66240,66910,Geirskogul,35287.0,286712,127538,114340,100174,380385,107073,80819,182816,125970,149951,76130,144251,0,232407,110195,102859,140250,168297,23973,149255,128220
55000,67500,Chaotic Spring (dot),5153.0,286712,127538,119493,100174,380385,107073,80819,182816,125970,149951,76130,144251,0,232407,110195,102859,140250,168297,23973,149255,128220
67500,68210,Heavens' Thrust,92393.0,286712,127538,119493,100174,380385,107073,80819,275209,125970,149951,76130,144251,0,232407,110195,102859,140250,168297,23973,149255,128220
67960,68492,Auto,12160.0,298872,127538,119493,100174,380385,107073,80819,275209,125970,149951,76130,144251,0,232407,110195,102859,140250,168297,23973,149255,128220
68120,68920,Mirage Dive,55075.0,298872,127538,119493,100174,380385,107073,80819,275209,125970,149951,131205,144251,0,232407,110195,102859,140250,168297,23973,149255,128220
68740,69500,Nastrond,104360.0,298872,127538,119493,100174,380385,107073,80819,275209,125970,149951,131205,248611,0,232407,110195,102859,140250,168297,23973,149255,128220
55000,70500,Chaotic Spring (dot),5153.0,298872,127538,124646,100174,380385,107073,80819,275209,125970,149951,131205,248611,0,232407,110195,102859,140250,168297,23973,149255,128220
70000,70620,Fang and Claw,49278.0,298872,127538,124646,100174,380385,156351,80819,275209,125970,149951,131205,248611,0,232407,110195,102859,140250,168297,23973,149255,128220
70760,71292,Auto,12160.0,311032,127538,124646,100174,380385,156351,80819,275209,125970,149951,131205,248611,0,232407,110195,102859,140250,168297,23973,149255,128220
70620,71910,Stardiver,121754.0,311032,127538,124646,100174,380385,156351,80819,275209,125970,149951,131205,248611,0,232407,110195,102859,140250,290051,23973,149255,128220
72500,73120,Drakesbane,66671.0,311032,127538,124646,100174,447056,156351,80819,275209,125970,149951,131205,248611,0,232407,110195,102859,140250,290051,23973,149255,128220
55000,73500,Chaotic Spring (dot),5153.0,311032,127538,129799,100174,447056,156351,80819,275209,125970,149951,131205,248611,0,232407,110195,102859,140250,290051,23973,149255,128220
73560,74092,Auto,12160.0,323192,127538,129799,100174,447056,156351,80819,275209,125970,149951,131205,248611,0,232407,110195,102859,140250,290051,23973,149255,128220
73120,74100,Starcross,101464.0,323192,127538,129799,100174,447056,156351,80819,275209,125970,149951,131205,248611,0,232407,110195,102859,241714,290051,23973,149255,128220
75000,75620,Raiden Thrust,46380.0,323192,127538,129799,100174,447056,156351,80819,275209,125970,149951,131205,248611,0,278787,110195,102859,241714,290051,23973,149255,128220
55000,76500,Chaotic Spring (dot),5153.0,323192,127538,134952,100174,447056,156351,80819,275209,125970,149951,131205,248611,0,278787,110195,102859,241714,290051,23973,149255,128220
75620,76820,Wyrmwind Thrust,63774.0,323192,127538,134952,100174,447056,156351,80819,275209,125970,149951,131205,248611,0,278787,110195,102859,241714,290051,23973,149255,191994
76360,76892,Auto,12160.0,335352,127538,134952,100174,447056,156351,80819,275209,125970,149951,131205,248611,0,278787,110195,102859,241714,290051,23973,149255,191994
77500,78880,Spiral Blow,43481.0,335352,127538,134952,100174,447056,156351,80819,275209,125970,149951,131205,248611,0,278787,110195,146340,241714,290051,23973,149255,191994
79160,79692,Auto,12160.0,347512,127538,134952,100174,447056,156351,80819,275209,125970,149951,131205,248611,0,278787,110195,146340,241714,290051,23973,149255,191994
80000,80450,Chaotic Spring,49278.0,347512,176816,134952,100174,447056,156351,80819,275209,125970,149951,131205,248611,0,278787,110195,146340,241714,290051,23973,149255,191994
81960,82492,Auto,12124.0,359636,176816,134952,100174,447056,156351,80819,275209,125970,149951,131205,248611,0,278787,110195,146340,241714,290051,23973,149255,191994
80000,82500,Chaotic Spring (dot),6518.0,359636,176816,141470,100174,447056,156351,80819,275209,125970,149951,131205,248611,0,278787,110195,146340,241714,290051,23973,149255,191994
82500,83120,Wheeling Thrust,49130.0,359636,176816,141470,100174,447056,156351,80819,275209,125970,149951,131205,248611,0,278787,110195,146340,241714,290051,23973,198385,191994
83120,83610,High Jump,57803.0,359636,176816,141470,100174,447056,156351,80819,275209,183773,149951,131205,248611,0,278787,110195,146340,241714,290051,23973,198385,191994
83920,84720,Mirage Dive,54909.0,359636,176816,141470,100174,447056,156351,80819,275209,183773,149951,186114,248611,0,278787,110195,146340,241714,290051,23973,198385,191994
84760,85292,Auto,11021.0,370657,176816,141470,100174,447056,156351,80819,275209,183773,149951,186114,248611,0,278787,110195,146340,241714,290051,23973,198385,191994
80000,85500,Chaotic Spring (dot),6518.0,370657,176816,147988,100174,447056,156351,80819,275209,183773,149951,186114,248611,0,278787,110195,146340,241714,290051,23973,198385,191994
85000,85620,Drakesbane,60428.0,370657,176816,147988,100174,507484,156351,80819,275209,183773,149951,186114,248611,0,278787,110195,146340,241714,290051,23973,198385,191994
87560,88092,Auto,9584.0,380241,176816,147988,100174,507484,156351,80819,275209,183773,149951,186114,248611,0,278787,110195,146340,241714,290051,23973,198385,191994
87500,88120,Raiden Thrust,36553.0,380241,176816,147988,100174,507484,156351,80819,275209,183773,149951,186114,248611,0,315340,110195,146340,241714,290051,23973,198385,191994
80000,88500,Chaotic Spring (dot),6518.0,380241,176816,154506,100174,507484,156351,80819,275209,183773,149951,186114,248611,0,315340,110195,146340,241714,290051,23973,198385,191994
90360,90892,Auto,9584.0,389825,176816,154506,100174,507484,156351,80819,275209,183773,149951,186114,248611,0,315340,110195,146340,241714,290051,23973,198385,191994
90000,90940,Lance Barrage,38838.0,389825,176816,154506,100174,507484,156351,80819,275209,183773,188789,186114,248611,0,315340,110195,146340,241714,290051,23973,198385,191994
80000,91500,Chaotic Spring (dot),6518.0,389825,176816,161024,100174,507484,156351,80819,275209,183773,188789,186114,248611,0,315340,110195,146340,241714,290051,23973,198385,191994
92500,93210,Heavens' Thrust,52546.0,389825,176816,161024,100174,507484,156351,80819,327755,183773,188789,186114,248611,0,315340,110195,146340,241714,290051,23973,198385,191994
