sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Air Anchor,Arm Punch (pet),Blazing Shot,Chain Saw,Checkmate,Crowned Collider (pet),Double Check,Drill,Excavator,Full Metal Field,Heated Clean Shot,Heated Slug Shot,Heated Split Shot,Pile Bunker (pet),Roller Dash (pet),Shot,Wildfire (dot)
-1000,150,Air Anchor,152217.0,152217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-380,330,Checkmate,24091.0,152217,0,0,0,24091,0,0,0,0,0,0,0,0,0,0,0,0
150,908,Shot,7847.0,152217,0,0,0,24091,0,0,0,0,0,0,0,0,0,0,7847,0
240,950,Double Check,24091.0,152217,0,0,0,24091,0,24091,0,0,0,0,0,0,0,0,7847,0
1501,2651,Drill,88349.0,152217,0,0,0,24091,0,24091,88349,0,0,0,0,0,0,0,7847,0
2790,3548,Shot,7847.0,152217,0,0,0,24091,0,24091,88349,0,0,0,0,0,0,0,15694,0
4001,5031,Chain Saw,88349.0,152217,0,0,88349,24091,0,24091,88349,0,0,0,0,0,0,0,15694,0
5430,6188,Shot,7847.0,152217,0,0,88349,24091,0,24091,88349,0,0,0,0,0,0,0,23541,0
6502,7572,Excavator,93061.0,152217,0,0,88349,24091,0,24091,88349,93061,0,0,0,0,0,0,23541,0
8070,8828,Shot,8266.0,152217,0,0,88349,24091,0,24091,88349,93061,0,0,0,0,0,0,31807,0
9002,10152,Drill,161731.0,152217,0,0,88349,24091,0,24091,250080,93061,0,0,0,0,0,0,31807,0
9622,10332,Checkmate,25376.0,152217,0,0,88349,49467,0,24091,250080,93061,0,0,0,0,0,0,31807,0
10710,11468,Shot,8266.0,152217,0,0,88349,49467,0,24091,250080,93061,0,0,0,0,0,0,40073,0
11503,12533,Full Metal Field,220544.0,152217,0,0,88349,49467,0,24091,250080,93061,220544,0,0,0,0,0,40073,0
12622,12622,Roller Dash (pet),37267.0,152217,0,0,88349,49467,0,24091,250080,93061,220544,0,0,0,0,37267,40073,0
12123,12833,Double Check,25376.0,152217,0,0,88349,49467,0,49467,250080,93061,220544,0,0,0,0,37267,40073,0
13350,14108,Shot,8266.0,152217,0,0,88349,49467,0,49467,250080,93061,220544,0,0,0,0,37267,48339,0
14003,14853,Blazing Shot,36658.0,152217,0,36658,88349,49467,0,49467,250080,93061,220544,0,0,0,0,37267,48339,0
14623,15333,Checkmate,25376.0,152217,0,36658,88349,74843,0,49467,250080,93061,220544,0,0,0,0,37267,48339,0
15822,15822,Arm Punch (pet),18630.0,152217,18630,36658,88349,74843,0,49467,250080,93061,220544,0,0,0,0,37267,48339,0
15504,16354,Blazing Shot,36658.0,152217,18630,73316,88349,74843,0,49467,250080,93061,220544,0,0,0,0,37267,48339,0
15990,16748,Shot,8266.0,152217,18630,73316,88349,74843,0,49467,250080,93061,220544,0,0,0,0,37267,56605,0
16123,16833,Double Check,25376.0,152217,18630,73316,88349,74843,0,74843,250080,93061,220544,0,0,0,0,37267,56605,0
17422,17422,Arm Punch (pet),18630.0,152217,37260,73316,88349,74843,0,74843,250080,93061,220544,0,0,0,0,37267,56605,0
17004,17854,Blazing Shot,36658.0,152217,37260,109974,88349,74843,0,74843,250080,93061,220544,0,0,0,0,37267,56605,0
17624,18334,Checkmate,25376.0,152217,37260,109974,88349,100219,0,74843,250080,93061,220544,0,0,0,0,37267,56605,0
19022,19022,Arm Punch (pet),18630.0,152217,55890,109974,88349,100219,0,74843,250080,93061,220544,0,0,0,0,37267,56605,0
18505,19355,Blazing Shot,36658.0,152217,55890,146632,88349,100219,0,74843,250080,93061,220544,0,0,0,0,37267,56605,0
18630,19388,Shot,8266.0,152217,55890,146632,88349,100219,0,74843,250080,93061,220544,0,0,0,0,37267,64871,0
19125,19835,Double Check,25376.0,152217,55890,146632,88349,100219,0,100219,250080,93061,220544,0,0,0,0,37267,64871,0
20622,20622,Pile Bunker (pet),52795.0,152217,55890,146632,88349,100219,0,100219,250080,93061,220544,0,0,0,52795,37267,64871,0
20005,20855,Blazing Shot,36658.0,152217,55890,183290,88349,100219,0,100219,250080,93061,220544,0,0,0,52795,37267,64871,0
10242,20912,Wildfire (dot),151223.0,152217,55890,183290,88349,100219,0,100219,250080,93061,220544,0,0,0,52795,37267,64871,151223
20625,21335,Checkmate,25376.0,152217,55890,183290,88349,125595,0,100219,250080,93061,220544,0,0,0,52795,37267,64871,151223
21270,22028,Shot,8266.0,152217,55890,183290,88349,125595,0,100219,250080,93061,220544,0,0,0,52795,37267,73137,151223
22622,22622,Crowned Collider (pet),60561.0,152217,55890,183290,88349,125595,60561,100219,250080,93061,220544,0,0,0,52795,37267,73137,151223
21506,22656,Drill,93061.0,152217,55890,183290,88349,125595,60561,100219,343141,93061,220544,0,0,0,52795,37267,73137,151223
22126,22836,Double Check,25376.0,152217,55890,183290,88349,125595,60561,125595,343141,93061,220544,0,0,0,52795,37267,73137,151223
22746,23456,Checkmate,25376.0,152217,55890,183290,88349,150971,60561,125595,343141,93061,220544,0,0,0,52795,37267,73137,151223
23910,24668,Shot,8266.0,152217,55890,183290,88349,150971,60561,125595,343141,93061,220544,0,0,0,52795,37267,81403,151223
24006,24806,Heated Split Shot,31014.0,152217,55890,183290,88349,150971,60561,125595,343141,93061,220544,0,0,31014,52795,37267,81403,151223
24626,25336,Double Check,25376.0,152217,55890,183290,88349,150971,60561,150971,343141,93061,220544,0,0,31014,52795,37267,81403,151223
26507,27307,Heated Slug Shot,42833.0,152217,55890,183290,88349,150971,60561,150971,343141,93061,220544,0,42833,31014,52795,37267,81403,151223
26550,27308,Shot,7847.0,152217,55890,183290,88349,150971,60561,150971,343141,93061,220544,0,42833,31014,52795,37267,89250,151223
29007,29807,Heated Clean Shot,51946.0,152217,55890,183290,88349,150971,60561,150971,343141,93061,220544,51946,42833,31014,52795,37267,89250,151223
29190,29948,Shot,7251.0,152217,55890,183290,88349,150971,60561,150971,343141,93061,220544,51946,42833,31014,52795,37267,96501,151223
31508,32308,Heated Split Shot,27207.0,152217,55890,183290,88349,150971,60561,150971,343141,93061,220544,51946,42833,58221,52795,37267,96501,151223
31830,32588,Shot,7251.0,152217,55890,183290,88349,150971,60561,150971,343141,93061,220544,51946,42833,58221,52795,37267,103752,151223
34008,34808,Heated Slug Shot,39574.0,152217,55890,183290,88349,150971,60561,150971,343141,93061,220544,51946,82407,58221,52795,37267,103752,151223
34470,35228,Shot,7251.0,152217,55890,183290,88349,150971,60561,150971,343141,93061,220544,51946,82407,58221,52795,37267,111003,151223
36509,37309,Heated Clean Shot,51946.0,152217,55890,183290,88349,150971,60561,150971,343141,93061,220544,103892,82407,58221,52795,37267,111003,151223
37110,37868,Shot,7251.0,152217,55890,183290,88349,150971,60561,150971,343141,93061,220544,103892,82407,58221,52795,37267,118254,151223
39009,40159,Air Anchor,81629.0,233846,55890,183290,88349,150971,60561,150971,343141,93061,220544,103892,82407,58221,52795,37267,118254,151223
39750,40508,Shot,7251.0,233846,55890,183290,88349,150971,60561,150971,343141,93061,220544,103892,82407,58221,52795,37267,125505,151223
41510,42310,Heated Split Shot,27207.0,233846,55890,183290,88349,150971,60561,150971,343141,93061,220544,103892,82407,85428,52795,37267,125505,151223
42390,43148,Shot,7251.0,233846,55890,183290,88349,150971,60561,150971,343141,93061,220544,103892,82407,85428,52795,37267,132756,151223
44010,44810,Heated Slug Shot,39574.0,233846,55890,183290,88349,150971,60561,150971,343141,93061,220544,103892,121981,85428,52795,37267,132756,151223
45030,45788,Shot,7251.0,233846,55890,183290,88349,150971,60561,150971,343141,93061,220544,103892,121981,85428,52795,37267,140007,151223
46511,47311,Heated Clean Shot,51946.0,233846,55890,183290,88349,150971,60561,150971,343141,93061,220544,155838,121981,85428,52795,37267,140007,151223
47131,47841,Checkmate,22256.0,233846,55890,183290,88349,173227,60561,150971,343141,93061,220544,155838,121981,85428,52795,37267,140007,151223
47670,48428,Shot,7251.0,233846,55890,183290,88349,173227,60561,150971,343141,93061,220544,155838,121981,85428,52795,37267,147258,151223
47751,48461,Double Check,22256.0,233846,55890,183290,88349,173227,60561,173227,343141,93061,220544,155838,121981,85428,52795,37267,147258,151223
49011,50161,Drill,81629.0,233846,55890,183290,88349,173227,60561,173227,424770,93061,220544,155838,121981,85428,52795,37267,147258,151223
50310,51068,Shot,7251.0,233846,55890,183290,88349,173227,60561,173227,424770,93061,220544,155838,121981,85428,52795,37267,154509,151223
51512,52312,Heated Split Shot,27207.0,233846,55890,183290,88349,173227,60561,173227,424770,93061,220544,155838,121981,112635,52795,37267,154509,151223
52950,53708,Shot,7251.0,233846,55890,183290,88349,173227,60561,173227,424770,93061,220544,155838,121981,112635,52795,37267,161760,151223
54012,54862,Blazing Shot,32154.0,233846,55890,215444,88349,173227,60561,173227,424770,93061,220544,155838,121981,112635,52795,37267,161760,151223
55131,55131,Roller Dash (pet),27114.0,233846,55890,215444,88349,173227,60561,173227,424770,93061,220544,155838,121981,112635,52795,64381,161760,151223
55590,56348,Shot,7251.0,233846,55890,215444,88349,173227,60561,173227,424770,93061,220544,155838,121981,112635,52795,64381,169011,151223
55513,56363,Blazing Shot,32154.0,233846,55890,247598,88349,173227,60561,173227,424770,93061,220544,155838,121981,112635,52795,64381,169011,151223
57013,57863,Blazing Shot,32154.0,233846,55890,279752,88349,173227,60561,173227,424770,93061,220544,155838,121981,112635,52795,64381,169011,151223
58331,58331,Arm Punch (pet),13555.0,233846,69445,279752,88349,173227,60561,173227,424770,93061,220544,155838,121981,112635,52795,64381,169011,151223
58230,58988,Shot,7251.0,233846,69445,279752,88349,173227,60561,173227,424770,93061,220544,155838,121981,112635,52795,64381,176262,151223
58514,59364,Blazing Shot,32154.0,233846,69445,311906,88349,173227,60561,173227,424770,93061,220544,155838,121981,112635,52795,64381,176262,151223
59134,59844,Double Check,22256.0,233846,69445,311906,88349,173227,60561,195483,424770,93061,220544,155838,121981,112635,52795,64381,176262,151223
59931,59931,Arm Punch (pet),13555.0,233846,83000,311906,88349,173227,60561,195483,424770,93061,220544,155838,121981,112635,52795,64381,176262,151223
60014,60864,Blazing Shot,32154.0,233846,83000,344060,88349,173227,60561,195483,424770,93061,220544,155838,121981,112635,52795,64381,176262,151223
60634,61344,Checkmate,22256.0,233846,83000,344060,88349,195483,60561,195483,424770,93061,220544,155838,121981,112635,52795,64381,176262,151223
61531,61531,Arm Punch (pet),13555.0,233846,96555,344060,88349,195483,60561,195483,424770,93061,220544,155838,121981,112635,52795,64381,176262,151223
60870,61628,Shot,7251.0,233846,96555,344060,88349,195483,60561,195483,424770,93061,220544,155838,121981,112635,52795,64381,183513,151223
61515,62315,Heated Slug Shot,39574.0,233846,96555,344060,88349,195483,60561,195483,424770,93061,220544,155838,161555,112635,52795,64381,183513,151223
62135,62845,Checkmate,22256.0,233846,96555,344060,88349,217739,60561,195483,424770,93061,220544,155838,161555,112635,52795,64381,183513,151223
63131,63131,Pile Bunker (pet),38417.0,233846,96555,344060,88349,217739,60561,195483,424770,93061,220544,155838,161555,112635,91212,64381,183513,151223
62755,63465,Double Check,22256.0,233846,96555,344060,88349,217739,60561,217739,424770,93061,220544,155838,161555,112635,91212,64381,183513,151223
63510,64268,Shot,7251.0,233846,96555,344060,88349,217739,60561,217739,424770,93061,220544,155838,161555,112635,91212,64381,190764,151223
64015,65045,Chain Saw,81629.0,233846,96555,344060,169978,217739,60561,217739,424770,93061,220544,155838,161555,112635,91212,64381,190764,151223
65131,65131,Crowned Collider (pet),44069.0,233846,96555,344060,169978,217739,104630,217739,424770,93061,220544,155838,161555,112635,91212,64381,190764,151223
66150,66908,Shot,7251.0,233846,96555,344060,169978,217739,104630,217739,424770,93061,220544,155838,161555,112635,91212,64381,198015,151223
66516,67586,Excavator,140638.0,233846,96555,344060,169978,217739,104630,217739,424770,233699,220544,155838,161555,112635,91212,64381,198015,151223
68790,69548,Shot,7251.0,233846,96555,344060,169978,217739,104630,217739,424770,233699,220544,155838,161555,112635,91212,64381,205266,151223
69016,69816,Heated Clean Shot,51946.0,233846,96555,344060,169978,217739,104630,217739,424770,233699,220544,207784,161555,112635,91212,64381,205266,151223
71430,72188,Shot,7251.0,233846,96555,344060,169978,217739,104630,217739,424770,233699,220544,207784,161555,112635,91212,64381,212517,151223
71517,72317,Heated Split Shot,27207.0,233846,96555,344060,169978,217739,104630,217739,424770,233699,220544,207784,161555,139842,91212,64381,212517,151223
74017,74817,Heated Slug Shot,39574.0,233846,96555,344060,169978,217739,104630,217739,424770,233699,220544,207784,201129,139842,91212,64381,212517,151223
74070,74828,Shot,7251.0,233846,96555,344060,169978,217739,104630,217739,424770,233699,220544,207784,201129,139842,91212,64381,219768,151223
76710,77468,Shot,7251.0,233846,96555,344060,169978,217739,104630,217739,424770,233699,220544,207784,201129,139842,91212,64381,227019,151223
76518,77668,Drill,81629.0,233846,96555,344060,169978,217739,104630,217739,506399,233699,220544,207784,201129,139842,91212,64381,227019,151223
79350,80108,Shot,7251.0,233846,96555,344060,169978,217739,104630,217739,506399,233699,220544,207784,201129,139842,91212,64381,234270,151223
80137,80137,Roller Dash (pet),27114.0,233846,96555,344060,169978,217739,104630,217739,506399,233699,220544,207784,201129,139842,91212,91495,234270,151223
79018,80168,Air Anchor,81629.0,315475,96555,344060,169978,217739,104630,217739,506399,233699,220544,207784,201129,139842,91212,91495,234270,151223
81519,82319,Heated Clean Shot,51946.0,315475,96555,344060,169978,217739,104630,217739,506399,233699,220544,259730,201129,139842,91212,91495,234270,151223
81990,82748,Shot,7251.0,315475,96555,344060,169978,217739,104630,217739,506399,233699,220544,259730,201129,139842,91212,91495,241521,151223
83337,83337,Arm Punch (pet),13555.0,315475,110110,344060,169978,217739,104630,217739,506399,233699,220544,259730,201129,139842,91212,91495,241521,151223
84019,84819,Heated Split Shot,27207.0,315475,110110,344060,169978,217739,104630,217739,506399,233699,220544,259730,201129,167049,91212,91495,241521,151223
84937,84937,Arm Punch (pet),13555.0,315475,123665,344060,169978,217739,104630,217739,506399,233699,220544,259730,201129,167049,91212,91495,241521,151223
84630,85388,Shot,7251.0,315475,123665,344060,169978,217739,104630,217739,506399,233699,220544,259730,201129,167049,91212,91495,248772,151223
86537,86537,Arm Punch (pet),13555.0,315475,137220,344060,169978,217739,104630,217739,506399,233699,220544,259730,201129,167049,91212,91495,248772,151223
86520,87320,Heated Slug Shot,39574.0,315475,137220,344060,169978,217739,104630,217739,506399,233699,220544,259730,240703,167049,91212,91495,248772,151223
87270,88028,Shot,7251.0,315475,137220,344060,169978,217739,104630,217739,506399,233699,220544,259730,240703,167049,91212,91495,256023,151223
88137,88137,Pile Bunker (pet),38417.0,315475,137220,344060,169978,217739,104630,217739,506399,233699,220544,259730,240703,167049,129629,91495,256023,151223
89020,89820,Heated Clean Shot,51946.0,315475,137220,344060,169978,217739,104630,217739,506399,233699,220544,311676,240703,167049,129629,91495,256023,151223
90137,90137,Crowned Collider (pet),44069.0,315475,137220,344060,169978,217739,148699,217739,506399,233699,220544,311676,240703,167049,129629,91495,256023,151223
89910,90668,Shot,7251.0,315475,137220,344060,169978,217739,148699,217739,506399,233699,220544,311676,240703,167049,129629,91495,263274,151223
91521,92321,Heated Split Shot,27207.0,315475,137220,344060,169978,217739,148699,217739,506399,233699,220544,311676,240703,194256,129629,91495,263274,151223
92550,93308,Shot,7251.0,315475,137220,344060,169978,217739,148699,217739,506399,233699,220544,311676,240703,194256,129629,91495,270525,151223
94021,94821,Heated Slug Shot,39574.0,315475,137220,344060,169978,217739,148699,217739,506399,233699,220544,311676,280277,194256,129629,91495,270525,151223
94641,95351,Double Check,22256.0,315475,137220,344060,169978,217739,148699,239995,506399,233699,220544,311676,280277,194256,129629,91495,270525,151223
95190,95948,Shot,7251.0,315475,137220,344060,169978,217739,148699,239995,506399,233699,220544,311676,280277,194256,129629,91495,277776,151223
