sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Combust III (dot),Fall Malefic,Lord of Crowns,Oracle,Stellar Explosion (pet)
32260,33330,Fall Malefic,33641.0,0,112523,541356,74583,160287,55555
24440,34500,Combust III (dot),13948.0,0,126471,541356,74583,160287,55555
35070,35602,Auto,0.0,0,126471,541356,74583,160287,55555
34570,35640,Fall Malefic,33641.0,0,126471,574997,74583,160287,55555
24440,37500,Combust III (dot),13948.0,0,140419,574997,74583,160287,55555
36880,37950,Fall Malefic,33641.0,0,140419,608638,74583,160287,55555
38270,38802,Auto,0.0,0,140419,608638,74583,160287,55555
39190,40260,Fall Malefic,33641.0,0,140419,642279,74583,160287,55555
24440,40500,Combust III (dot),13948.0,0,154367,642279,74583,160287,55555
42001,42533,Auto,0.0,0,154367,642279,74583,160287,55555
41501,42571,Fall Malefic,33641.0,0,154367,675920,74583,160287,55555
24440,43500,Combust III (dot),13948.0,0,168315,675920,74583,160287,55555
43811,44881,Fall Malefic,33627.0,0,168315,709547,74583,160287,55555
45201,45733,Auto,0.0,0,168315,709547,74583,160287,55555
24440,46500,Combust III (dot),13948.0,0,182263,709547,74583,160287,55555
46121,47191,Fall Malefic,33627.0,0,182263,743174,74583,160287,55555
48931,49463,Auto,0.0,0,182263,743174,74583,160287,55555
24440,49500,Combust III (dot),13948.0,0,196211,743174,74583,160287,55555
48431,49501,Fall Malefic,33627.0,0,196211,776801,74583,160287,55555
50741,51811,Fall Malefic,33627.0,0,196211,810428,74583,160287,55555
24440,52500,Combust III (dot),13948.0,0,210159,810428,74583,160287,55555
52131,52663,Auto,0.0,0,210159,810428,74583,160287,55555
53051,54121,Fall Malefic,33627.0,0,210159,844055,74583,160287,55555
54471,55500,Combust III (dot),9325.0,0,219484,844055,74583,160287,55555
55331,55863,Auto,0.0,0,219484,844055,74583,160287,55555
54471,58500,Combust III (dot),9325.0,0,228809,844055,74583,160287,55555
57671,58741,Fall Malefic,33627.0,0,228809,877682,74583,160287,55555
58531,59063,Auto,0.0,0,228809,877682,74583,160287,55555
59981,61051,Fall Malefic,33627.0,0,228809,911309,74583,160287,55555
54471,61500,Combust III (dot),9325.0,0,238134,911309,74583,160287,55555
62791,63323,Auto,0.0,0,238134,911309,74583,160287,55555
62291,63361,Fall Malefic,33627.0,0,238134,944936,74583,160287,55555
54471,64500,Combust III (dot),9325.0,0,247459,944936,74583,160287,55555
64601,65671,Fall Malefic,33627.0,0,247459,978563,74583,160287,55555
65991,66523,Auto,0.0,0,247459,978563,74583,160287,55555
54471,67500,Combust III (dot),9325.0,0,256784,978563,74583,160287,55555
66911,67981,Fall Malefic,33627.0,0,256784,1012190,74583,160287,55555
69031,69031,Stellar Explosion (pet),36993.0,0,256784,1012190,74583,160287,92548
69721,70253,Auto,0.0,0,256784,1012190,74583,160287,92548
69221,70291,Fall Malefic,33627.0,0,256784,1045817,74583,160287,92548
54471,70500,Combust III (dot),9325.0,0,266109,1045817,74583,160287,92548
71531,72601,Fall Malefic,33627.0,0,266109,1079444,74583,160287,92548
72921,73453,Auto,0.0,0,266109,1079444,74583,160287,92548
54471,73500,Combust III (dot),9325.0,0,275434,1079444,74583,160287,92548
73841,74911,Fall Malefic,33627.0,0,275434,1113071,74583,160287,92548
54471,76500,Combust III (dot),9325.0,0,284759,1113071,74583,160287,92548
76651,77183,Auto,0.0,0,284759,1113071,74583,160287,92548
76151,77221,Fall Malefic,33627.0,0,284759,1146698,74583,160287,92548
54471,79500,Combust III (dot),9325.0,0,294084,1146698,74583,160287,92548
78461,79531,Fall Malefic,33627.0,0,294084,1180325,74583,160287,92548
79851,80383,Auto,0.0,0,294084,1180325,74583,160287,92548
80771,81841,Fall Malefic,33627.0,0,294084,1213952,74583,160287,92548
54471,82500,Combust III (dot),9325.0,0,303409,1213952,74583,160287,92548
83581,84113,Auto,0.0,0,303409,1213952,74583,160287,92548
83081,84151,Fall Malefic,33544.0,0,303409,1247496,74583,160287,92548
84501,85500,Combust III (dot),9302.0,0,312711,1247496,74583,160287,92548
86781,87313,Auto,0.0,0,312711,1247496,74583,160287,92548
84501,88500,Combust III (dot),9302.0,0,322013,1247496,74583,160287,92548
87701,88771,Fall Malefic,33544.0,0,322013,1281040,74583,160287,92548
90511,91043,Auto,0.0,0,322013,1281040,74583,160287,92548
90011,91081,Fall Malefic,33544.0,0,322013,1314584,74583,160287,92548
84501,91500,Combust III (dot),9302.0,0,331315,1314584,74583,160287,92548
92321,93391,Fall Malefic,33544.0,0,331315,1348128,74583,160287,92548
93711,94243,Auto,0.0,0,331315,1348128,74583,160287,92548
84501,94500,Combust III (dot),9302.0,0,340617,1348128,74583,160287,92548
94631,95701,Fall Malefic,33544.0,0,340617,1381672,74583,160287,92548
84501,97500,Combust III (dot),9302.0,0,349919,1381672,74583,160287,92548
97441,97973,Auto,0.0,0,349919,1381672,74583,160287,92548
96941,98011,Fall Malefic,33544.0,0,349919,1415216,74583,160287,92548
99251,100321,Fall Malefic,33544.0,0,349919,1448760,74583,160287,92548
84501,100500,Combust III (dot),9302.0,0,359221,1448760,74583,160287,92548
100641,101173,Auto,0.0,0,359221,1448760,74583,160287,92548
101561,102631,Fall Malefic,33544.0,0,359221,1482304,74583,160287,92548
84501,103500,Combust III (dot),9302.0,0,368523,1482304,74583,160287,92548
104371,104903,Auto,0.0,0,368523,1482304,74583,160287,92548
103871,104941,Fall Malefic,33544.0,0,368523,1515848,74583,160287,92548
84501,106500,Combust III (dot),9302.0,0,377825,1515848,74583,160287,92548
106181,107251,Fall Malefic,33544.0,0,377825,1549392,74583,160287,92548
107571,108103,Auto,0.0,0,377825,1549392,74583,160287,92548
84501,109500,Combust III (dot),9302.0,0,387127,1549392,74583,160287,92548
108491,109561,Fall Malefic,33544.0,0,387127,1582936,74583,160287,92548
111301,111833,Auto,0.0,0,387127,1582936,74583,160287,92548
110801,111871,Fall Malefic,33544.0,0,387127,1616480,74583,160287,92548
84501,112500,Combust III (dot),9302.0,0,396429,1616480,74583,160287,92548
113111,114181,Fall Malefic,33544.0,0,396429,1650024,74583,160287,92548
114501,115033,Auto,0.0,0,396429,1650024,74583,160287,92548
114532,115500,Combust III (dot),9302.0,0,405731,1650024,74583,160287,92548
114532,118500,Combust III (dot),9302.0,0,415033,1650024,74583,160287,92548
118232,118764,Auto,0.0,0,415033,1650024,74583,160287,92548
117732,118802,Fall Malefic,33544.0,0,415033,1683568,74583,160287,92548
119152,120222,Fall Malefic,33544.0,0,415033,1717112,74583,160287,92548
114532,121500,Combust III (dot),9302.0,0,424335,1717112,74583,160287,92548
121432,121964,Auto,0.0,0,424335,1717112,74583,160287,92548
121462,122532,Fall Malefic,33641.0,0,424335,1750753,74583,160287,92548
114532,124500,Combust III (dot),9302.0,0,433637,1750753,74583,160287,92548
123772,124842,Fall Malefic,33641.0,0,433637,1784394,74583,160287,92548
124632,125164,Auto,0.0,0,433637,1784394,74583,160287,92548
126082,127152,Fall Malefic,41322.0,0,433637,1825716,74583,160287,92548
114532,127500,Combust III (dot),9302.0,0,442939,1825716,74583,160287,92548
127322,127942,Lord of Crowns,71623.0,0,442939,1825716,146206,160287,92548
127832,128364,Auto,0.0,0,442939,1825716,146206,160287,92548
129091,129091,Stellar Explosion (pet),53124.0,0,442939,1825716,146206,160287,145672
128392,129462,Fall Malefic,48291.0,0,442939,1874007,146206,160287,145672
114532,130500,Combust III (dot),9302.0,0,452241,1874007,146206,160287,145672
131032,131564,Auto,0.0,0,452241,1874007,146206,160287,145672
130702,131772,Fall Malefic,48291.0,0,452241,1922298,146206,160287,145672
131322,133062,Oracle,153923.0,0,452241,1922298,146206,314210,145672
114532,133500,Combust III (dot),9302.0,0,461543,1922298,146206,314210,145672
133012,134082,Fall Malefic,48291.0,0,461543,1970589,146206,314210,145672
134232,134764,Auto,0.0,0,461543,1970589,146206,314210,145672
114532,136500,Combust III (dot),9302.0,0,470845,1970589,146206,314210,145672
136212,137282,Fall Malefic,48291.0,0,470845,2018880,146206,314210,145672
137432,137964,Auto,0.0,0,470845,2018880,146206,314210,145672
114532,139500,Combust III (dot),9302.0,0,480147,2018880,146206,314210,145672
138522,139592,Fall Malefic,48291.0,0,480147,2067171,146206,314210,145672
141332,141864,Auto,0.0,0,480147,2067171,146206,314210,145672
140832,141902,Fall Malefic,48291.0,0,480147,2115462,146206,314210,145672
114532,142500,Combust III (dot),9302.0,0,489449,2115462,146206,314210,145672
142252,143322,Fall Malefic,48291.0,0,489449,2163753,146206,314210,145672
144532,145064,Auto,0.0,0,489449,2163753,146206,314210,145672
144562,145500,Combust III (dot),13391.0,0,502840,2163753,146206,314210,145672
144562,148500,Combust III (dot),13391.0,0,516231,2163753,146206,314210,145672
148262,148794,Auto,0.0,0,516231,2163753,146206,314210,145672
147762,148832,Fall Malefic,33641.0,0,516231,2197394,146206,314210,145672
150072,151142,Fall Malefic,33641.0,0,516231,2231035,146206,314210,145672
144562,151500,Combust III (dot),13391.0,0,529622,2231035,146206,314210,145672
151462,151994,Auto,0.0,0,529622,2231035,146206,314210,145672
152382,153452,Fall Malefic,33641.0,0,529622,2264676,146206,314210,145672
144562,154500,Combust III (dot),13391.0,0,543013,2264676,146206,314210,145672
155192,155724,Auto,0.0,0,543013,2264676,146206,314210,145672
154692,155762,Fall Malefic,33641.0,0,543013,2298317,146206,314210,145672
144562,157500,Combust III (dot),13391.0,0,556404,2298317,146206,314210,145672
157002,158072,Fall Malefic,33641.0,0,556404,2331958,146206,314210,145672
158392,158924,Auto,0.0,0,556404,2331958,146206,314210,145672
159312,160382,Fall Malefic,33641.0,0,556404,2365599,146206,314210,145672
144562,160500,Combust III (dot),13391.0,0,569795,2365599,146206,314210,145672
162122,162654,Auto,0.0,0,569795,2365599,146206,314210,145672
161622,162692,Fall Malefic,33641.0,0,569795,2399240,146206,314210,145672
144562,163500,Combust III (dot),13391.0,0,583186,2399240,146206,314210,145672
163932,165002,Fall Malefic,33641.0,0,583186,2432881,146206,314210,145672
165322,165854,Auto,0.0,0,583186,2432881,146206,314210,145672
144562,166500,Combust III (dot),13391.0,0,596577,2432881,146206,314210,145672
166242,167312,Fall Malefic,33627.0,0,596577,2466508,146206,314210,145672
144562,169500,Combust III (dot),13391.0,0,609968,2466508,146206,314210,145672
169052,169584,Auto,0.0,0,609968,2466508,146206,314210,145672
168552,169622,Fall Malefic,33627.0,0,609968,2500135,146206,314210,145672
170862,171932,Fall Malefic,33627.0,0,609968,2533762,146206,314210,145672
144562,172500,Combust III (dot),13391.0,0,623359,2533762,146206,314210,145672
172252,172784,Auto,0.0,0,623359,2533762,146206,314210,145672
173172,174242,Fall Malefic,33627.0,0,623359,2567389,146206,314210,145672
174592,175500,Combust III (dot),9325.0,0,632684,2567389,146206,314210,145672
175452,175984,Auto,0.0,0,632684,2567389,146206,314210,145672
174592,178500,Combust III (dot),9325.0,0,642009,2567389,146206,314210,145672
177792,178862,Fall Malefic,33627.0,0,642009,2601016,146206,314210,145672
178652,179184,Auto,0.0,0,642009,2601016,146206,314210,145672
180102,181172,Fall Malefic,33627.0,0,642009,2634643,146206,314210,145672
174592,181500,Combust III (dot),9325.0,0,651334,2634643,146206,314210,145672
182912,183444,Auto,0.0,0,651334,2634643,146206,314210,145672
182412,183482,Fall Malefic,33627.0,0,651334,2668270,146206,314210,145672
174592,184500,Combust III (dot),9325.0,0,660659,2668270,146206,314210,145672
184722,185792,Fall Malefic,33627.0,0,660659,2701897,146206,314210,145672
186112,186644,Auto,0.0,0,660659,2701897,146206,314210,145672
174592,187500,Combust III (dot),9325.0,0,669984,2701897,146206,314210,145672
187032,188102,Fall Malefic,33627.0,0,669984,2735524,146206,314210,145672
189152,189152,Stellar Explosion (pet),36993.0,0,669984,2735524,146206,314210,182665
189843,190375,Auto,0.0,0,669984,2735524,146206,314210,182665
189343,190413,Fall Malefic,33627.0,0,669984,2769151,146206,314210,182665
174592,190500,Combust III (dot),9325.0,0,679309,2769151,146206,314210,182665
191653,192723,Fall Malefic,33627.0,0,679309,2802778,146206,314210,182665
174592,193500,Combust III (dot),9325.0,0,688634,2802778,146206,314210,182665
193043,193575,Auto,0.0,0,688634,2802778,146206,314210,182665
193963,195033,Fall Malefic,33627.0,0,688634,2836405,146206,314210,182665
174592,196500,Combust III (dot),9325.0,0,697959,2836405,146206,314210,182665
196773,197305,Auto,0.0,0,697959,2836405,146206,314210,182665
196273,197343,Fall Malefic,33627.0,0,697959,2870032,146206,314210,182665
174592,199500,Combust III (dot),9325.0,0,707284,2870032,146206,314210,182665
198583,199653,Fall Malefic,33627.0,0,707284,2903659,146206,314210,182665
199973,200505,Auto,0.0,0,707284,2903659,146206,314210,182665
200893,201963,Fall Malefic,33627.0,0,707284,2937286,146206,314210,182665
174592,202500,Combust III (dot),9325.0,0,716609,2937286,146206,314210,182665
203703,204235,Auto,0.0,0,716609,2937286,146206,314210,182665
203203,204273,Fall Malefic,33544.0,0,716609,2970830,146206,314210,182665
204623,205500,Combust III (dot),9302.0,0,725911,2970830,146206,314210,182665
206903,207435,Auto,0.0,0,725911,2970830,146206,314210,182665
204623,208500,Combust III (dot),9302.0,0,735213,2970830,146206,314210,182665
207823,208893,Fall Malefic,33544.0,0,735213,3004374,146206,314210,182665
210633,211165,Auto,0.0,0,735213,3004374,146206,314210,182665
210133,211203,Fall Malefic,33544.0,0,735213,3037918,146206,314210,182665
204623,211500,Combust III (dot),9302.0,0,744515,3037918,146206,314210,182665
212443,213513,Fall Malefic,33544.0,0,744515,3071462,146206,314210,182665
213833,214365,Auto,0.0,0,744515,3071462,146206,314210,182665
204623,214500,Combust III (dot),9302.0,0,753817,3071462,146206,314210,182665
214753,215823,Fall Malefic,33544.0,0,753817,3105006,146206,314210,182665
204623,217500,Combust III (dot),9302.0,0,763119,3105006,146206,314210,182665
217563,218095,Auto,0.0,0,763119,3105006,146206,314210,182665
217063,218133,Fall Malefic,33544.0,0,763119,3138550,146206,314210,182665
219373,220443,Fall Malefic,33544.0,0,763119,3172094,146206,314210,182665
204623,220500,Combust III (dot),9302.0,0,772421,3172094,146206,314210,182665
220763,221295,Auto,0.0,0,772421,3172094,146206,314210,182665
221683,222753,Fall Malefic,33544.0,0,772421,3205638,146206,314210,182665
204623,223500,Combust III (dot),9302.0,0,781723,3205638,146206,314210,182665
224493,225025,Auto,0.0,0,781723,3205638,146206,314210,182665
223993,225063,Fall Malefic,33544.0,0,781723,3239182,146206,314210,182665
204623,226500,Combust III (dot),9302.0,0,791025,3239182,146206,314210,182665
226303,227373,Fall Malefic,33544.0,0,791025,3272726,146206,314210,182665
227693,228225,Auto,0.0,0,791025,3272726,146206,314210,182665
204623,229500,Combust III (dot),9302.0,0,800327,3272726,146206,314210,182665
228613,229683,Fall Malefic,33544.0,0,800327,3306270,146206,314210,182665
231423,231955,Auto,0.0,0,800327,3306270,146206,314210,182665
230923,231993,Fall Malefic,33544.0,0,800327,3339814,146206,314210,182665
204623,232500,Combust III (dot),9302.0,0,809629,3339814,146206,314210,182665
233233,234303,Fall Malefic,33544.0,0,809629,3373358,146206,314210,182665
234623,235155,Auto,0.0,0,809629,3373358,146206,314210,182665
234653,235500,Combust III (dot),9302.0,0,818931,3373358,146206,314210,182665
234653,238500,Combust III (dot),9302.0,0,828233,3373358,146206,314210,182665
238353,238885,Auto,0.0,0,828233,3373358,146206,314210,182665
237853,238923,Fall Malefic,33544.0,0,828233,3406902,146206,314210,182665
239273,240343,Fall Malefic,33544.0,0,828233,3440446,146206,314210,182665
234653,241500,Combust III (dot),9302.0,0,837535,3440446,146206,314210,182665
241553,242085,Auto,0.0,0,837535,3440446,146206,314210,182665
241583,242653,Fall Malefic,33641.0,0,837535,3474087,146206,314210,182665
234653,244500,Combust III (dot),9302.0,0,846837,3474087,146206,314210,182665
243893,244963,Fall Malefic,33641.0,0,846837,3507728,146206,314210,182665
244753,245285,Auto,0.0,0,846837,3507728,146206,314210,182665
246203,247273,Fall Malefic,41322.0,0,846837,3549050,146206,314210,182665
234653,247500,Combust III (dot),9302.0,0,856139,3549050,146206,314210,182665
247443,248063,Lord of Crowns,71623.0,0,856139,3549050,217829,314210,182665
247953,248485,Auto,0.0,0,856139,3549050,217829,314210,182665
249213,249213,Stellar Explosion (pet),53124.0,0,856139,3549050,217829,314210,235789
248513,249583,Fall Malefic,48291.0,0,856139,3597341,217829,314210,235789
234653,250500,Combust III (dot),9302.0,0,865441,3597341,217829,314210,235789
251153,251685,Auto,0.0,0,865441,3597341,217829,314210,235789
250823,251893,Fall Malefic,48291.0,0,865441,3645632,217829,314210,235789
251443,253183,Oracle,153923.0,0,865441,3645632,217829,468133,235789
234653,253500,Combust III (dot),9302.0,0,874743,3645632,217829,468133,235789
253133,254203,Fall Malefic,48291.0,0,874743,3693923,217829,468133,235789
254353,254885,Auto,0.0,0,874743,3693923,217829,468133,235789
234653,256500,Combust III (dot),9302.0,0,884045,3693923,217829,468133,235789
256333,257403,Fall Malefic,48291.0,0,884045,3742214,217829,468133,235789
257553,258085,Auto,0.0,0,884045,3742214,217829,468133,235789
234653,259500,Combust III (dot),9302.0,0,893347,3742214,217829,468133,235789
258643,259713,Fall Malefic,48291.0,0,893347,3790505,217829,468133,235789
261453,261985,Auto,0.0,0,893347,3790505,217829,468133,235789
260953,262023,Fall Malefic,48291.0,0,893347,3838796,217829,468133,235789
234653,262500,Combust III (dot),9302.0,0,902649,3838796,217829,468133,235789
262374,263444,Fall Malefic,48291.0,0,902649,3887087,217829,468133,235789
264653,265185,Auto,0.0,0,902649,3887087,217829,468133,235789
264684,265500,Combust III (dot),13391.0,0,916040,3887087,217829,468133,235789
264684,268500,Combust III (dot),13391.0,0,929431,3887087,217829,468133,235789
268384,268916,Auto,0.0,0,929431,3887087,217829,468133,235789
267884,268954,Fall Malefic,33641.0,0,929431,3920728,217829,468133,235789
270194,271264,Fall Malefic,33641.0,0,929431,3954369,217829,468133,235789
264684,271500,Combust III (dot),13391.0,0,942822,3954369,217829,468133,235789
271584,272116,Auto,0.0,0,942822,3954369,217829,468133,235789
272504,273574,Fall Malefic,33641.0,0,942822,3988010,217829,468133,235789
264684,274500,Combust III (dot),13391.0,0,956213,3988010,217829,468133,235789
275314,275846,Auto,0.0,0,956213,3988010,217829,468133,235789
274814,275884,Fall Malefic,33641.0,0,956213,4021651,217829,468133,235789
264684,277500,Combust III (dot),13391.0,0,969604,4021651,217829,468133,235789
277124,278194,Fall Malefic,33641.0,0,969604,4055292,217829,468133,235789
278514,279046,Auto,0.0,0,969604,4055292,217829,468133,235789
264684,280500,Combust III (dot),13391.0,0,982995,4055292,217829,468133,235789
279434,280504,Fall Malefic,33641.0,0,982995,4088933,217829,468133,235789
282244,282776,Auto,0.0,0,982995,4088933,217829,468133,235789
281744,282814,Fall Malefic,33641.0,0,982995,4122574,217829,468133,235789
264684,283500,Combust III (dot),13391.0,0,996386,4122574,217829,468133,235789
284054,285124,Fall Malefic,33641.0,0,996386,4156215,217829,468133,235789
285444,285976,Auto,0.0,0,996386,4156215,217829,468133,235789
264684,286500,Combust III (dot),13391.0,0,1009777,4156215,217829,468133,235789
286364,287434,Fall Malefic,33627.0,0,1009777,4189842,217829,468133,235789
264684,289500,Combust III (dot),13391.0,0,1023168,4189842,217829,468133,235789
289174,289706,Auto,0.0,0,1023168,4189842,217829,468133,235789
288674,289744,Fall Malefic,33627.0,0,1023168,4223469,217829,468133,235789
290984,292054,Fall Malefic,33627.0,0,1023168,4257096,217829,468133,235789
264684,292500,Combust III (dot),13391.0,0,1036559,4257096,217829,468133,235789
292374,292906,Auto,0.0,0,1036559,4257096,217829,468133,235789
293294,294364,Fall Malefic,33627.0,0,1036559,4290723,217829,468133,235789
294714,295500,Combust III (dot),9325.0,0,1045884,4290723,217829,468133,235789
295574,296106,Auto,0.0,0,1045884,4290723,217829,468133,235789
294714,298500,Combust III (dot),9325.0,0,1055209,4290723,217829,468133,235789
297914,298984,Fall Malefic,33627.0,0,1055209,4324350,217829,468133,235789
298774,299306,Auto,0.0,0,1055209,4324350,217829,468133,235789
300224,301294,Fall Malefic,33627.0,0,1055209,4357977,217829,468133,235789
294714,301500,Combust III (dot),9325.0,0,1064534,4357977,217829,468133,235789
303034,303566,Auto,0.0,0,1064534,4357977,217829,468133,235789
302534,303604,Fall Malefic,33627.0,0,1064534,4391604,217829,468133,235789
294714,304500,Combust III (dot),9325.0,0,1073859,4391604,217829,468133,235789
304844,305914,Fall Malefic,33627.0,0,1073859,4425231,217829,468133,235789
306234,306766,Auto,0.0,0,1073859,4425231,217829,468133,235789
294714,307500,Combust III (dot),9325.0,0,1083184,4425231,217829,468133,235789
307154,308224,Fall Malefic,33627.0,0,1083184,4458858,217829,468133,235789
309274,309274,Stellar Explosion (pet),36993.0,0,1083184,4458858,217829,468133,272782
309964,310496,Auto,0.0,0,1083184,4458858,217829,468133,272782
294714,310500,Combust III (dot),9325.0,0,1092509,4458858,217829,468133,272782
309464,310534,Fall Malefic,33627.0,0,1092509,4492485,217829,468133,272782
311774,312844,Fall Malefic,33627.0,0,1092509,4526112,217829,468133,272782
294714,313500,Combust III (dot),9325.0,0,1101834,4526112,217829,468133,272782
313164,313696,Auto,0.0,0,1101834,4526112,217829,468133,272782
314084,315154,Fall Malefic,33627.0,0,1101834,4559739,217829,468133,272782
294714,316500,Combust III (dot),9325.0,0,1111159,4559739,217829,468133,272782
316894,317426,Auto,0.0,0,1111159,4559739,217829,468133,272782
316394,317464,Fall Malefic,33627.0,0,1111159,4593366,217829,468133,272782
294714,319500,Combust III (dot),9325.0,0,1120484,4593366,217829,468133,272782
318704,319774,Fall Malefic,33627.0,0,1120484,4626993,217829,468133,272782
320094,320626,Auto,0.0,0,1120484,4626993,217829,468133,272782
321014,322084,Fall Malefic,33627.0,0,1120484,4660620,217829,468133,272782
294714,322500,Combust III (dot),9325.0,0,1129809,4660620,217829,468133,272782
323824,324356,Auto,0.0,0,1129809,4660620,217829,468133,272782
323324,324394,Fall Malefic,33544.0,0,1129809,4694164,217829,468133,272782
324744,325500,Combust III (dot),9302.0,0,1139111,4694164,217829,468133,272782
327024,327556,Auto,0.0,0,1139111,4694164,217829,468133,272782
324744,328500,Combust III (dot),9302.0,0,1148413,4694164,217829,468133,272782
327944,329014,Fall Malefic,33544.0,0,1148413,4727708,217829,468133,272782
330754,331286,Auto,0.0,0,1148413,4727708,217829,468133,272782
330254,331324,Fall Malefic,33544.0,0,1148413,4761252,217829,468133,272782
324744,331500,Combust III (dot),9302.0,0,1157715,4761252,217829,468133,272782
332564,333634,Fall Malefic,33544.0,0,1157715,4794796,217829,468133,272782
333954,334486,Auto,0.0,0,1157715,4794796,217829,468133,272782
324744,334500,Combust III (dot),9302.0,0,1167017,4794796,217829,468133,272782
334874,335944,Fall Malefic,33544.0,0,1167017,4828340,217829,468133,272782
324744,337500,Combust III (dot),9302.0,0,1176319,4828340,217829,468133,272782
337684,338216,Auto,0.0,0,1176319,4828340,217829,468133,272782
337184,338254,Fall Malefic,33544.0,0,1176319,4861884,217829,468133,272782
324744,340500,Combust III (dot),9302.0,0,1185621,4861884,217829,468133,272782
339495,340565,Fall Malefic,33544.0,0,1185621,4895428,217829,468133,272782
340884,341416,Auto,0.0,0,1185621,4895428,217829,468133,272782
341805,342875,Fall Malefic,33544.0,0,1185621,4928972,217829,468133,272782
324744,343500,Combust III (dot),9302.0,0,1194923,4928972,217829,468133,272782
344615,345147,Auto,0.0,0,1194923,4928972,217829,468133,272782
344115,345185,Fall Malefic,33544.0,0,1194923,4962516,217829,468133,272782
324744,346500,Combust III (dot),9302.0,0,1204225,4962516,217829,468133,272782
346425,347495,Fall Malefic,33544.0,0,1204225,4996060,217829,468133,272782
347815,348347,Auto,0.0,0,1204225,4996060,217829,468133,272782
324744,349500,Combust III (dot),9302.0,0,1213527,4996060,217829,468133,272782
348735,349805,Fall Malefic,33544.0,0,1213527,5029604,217829,468133,272782
351545,352077,Auto,0.0,0,1213527,5029604,217829,468133,272782
351045,352115,Fall Malefic,33544.0,0,1213527,5063148,217829,468133,272782
324744,352500,Combust III (dot),9302.0,0,1222829,5063148,217829,468133,272782
353355,354425,Fall Malefic,33544.0,0,1222829,5096692,217829,468133,272782
354745,355277,Auto,0.0,0,1222829,5096692,217829,468133,272782
354775,355500,Combust III (dot),9302.0,0,1232131,5096692,217829,468133,272782
354775,358500,Combust III (dot),9302.0,0,1241433,5096692,217829,468133,272782
358475,359007,Auto,0.0,0,1241433,5096692,217829,468133,272782
357975,359045,Fall Malefic,33544.0,0,1241433,5130236,217829,468133,272782
359395,360465,Fall Malefic,33544.0,0,1241433,5163780,217829,468133,272782
354775,361500,Combust III (dot),9302.0,0,1250735,5163780,217829,468133,272782
361675,362207,Auto,0.0,0,1250735,5163780,217829,468133,272782
361705,362775,Fall Malefic,33641.0,0,1250735,5197421,217829,468133,272782
354775,364500,Combust III (dot),9302.0,0,1260037,5197421,217829,468133,272782
364015,365085,Fall Malefic,36406.0,0,1260037,5233827,217829,468133,272782
364875,365407,Auto,0.0,0,1260037,5233827,217829,468133,272782
366325,367395,Fall Malefic,44719.0,0,1260037,5278546,217829,468133,272782
354775,367500,Combust III (dot),9302.0,0,1269339,5278546,217829,468133,272782
367565,368185,Lord of Crowns,77508.0,0,1269339,5278546,295337,468133,272782
368075,368607,Auto,0.0,0,1269339,5278546,295337,468133,272782
