sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Apex Arrow,Blast Arrow,Burst Shot,Caustic Bite,Caustic Bite (dot),Empyreal Arrow,Heartbreak Shot,Iron Jaws,Pitch Perfect,Radiant Encore,Refulgent Arrow,Resonant Arrow,Shot,Sidewinder,Stormbite,Stormbite (dot)
401066,402536,Refulgent Arrow,8921.0,643155,641020,2771185,18696,396405,947714,1221042,150708,994246,760395,2013829,487130,1236742,453961,12331,498500
401066,402536,Burst Shot,20414.0,643155,641020,2791599,18696,396405,947714,1221042,150708,994246,760395,2013829,487130,1236742,453961,12331,498500
402306,403336,Empyreal Arrow,32412.0,643155,641020,2791599,18696,396405,980126,1221042,150708,994246,760395,2013829,487130,1236742,453961,12331,498500
383635,403500,Stormbite (dot),4996.0,643155,641020,2791599,18696,396405,980126,1221042,150708,994246,760395,2013829,487130,1236742,453961,12331,503496
383635,403500,Caustic Bite (dot),3997.0,643155,641020,2791599,18696,400402,980126,1221042,150708,994246,760395,2013829,487130,1236742,453961,12331,503496
404176,404976,Pitch Perfect,27540.0,643155,641020,2791599,18696,400402,980126,1221042,150708,1021786,760395,2013829,487130,1236742,453961,12331,503496
403556,405026,Refulgent Arrow,9179.0,643155,641020,2791599,18696,400402,980126,1221042,150708,1021786,760395,2023008,487130,1236742,453961,12331,503496
403556,405026,Burst Shot,20211.0,643155,641020,2811810,18696,400402,980126,1221042,150708,1021786,760395,2023008,487130,1236742,453961,12331,503496
404320,405078,Shot,8405.0,643155,641020,2811810,18696,400402,980126,1221042,150708,1021786,760395,2023008,487130,1245147,453961,12331,503496
404826,405626,Pitch Perfect,762.0,643155,641020,2811810,18696,400402,980126,1221042,150708,1022548,760395,2023008,487130,1245147,453961,12331,503496
404826,405626,Pitch Perfect,8915.0,643155,641020,2811810,18696,400402,980126,1221042,150708,1031463,760395,2023008,487130,1245147,453961,12331,503496
404176,405826,Heartbreak Shot,4370.0,643155,641020,2811810,18696,400402,980126,1225412,150708,1031463,760395,2023008,487130,1245147,453961,12331,503496
404826,406476,Heartbreak Shot,6781.0,643155,641020,2811810,18696,400402,980126,1232193,150708,1031463,760395,2023008,487130,1245147,453961,12331,503496
383635,406500,Caustic Bite (dot),3997.0,643155,641020,2811810,18696,404399,980126,1232193,150708,1031463,760395,2023008,487130,1245147,453961,12331,503496
383635,406500,Stormbite (dot),4996.0,643155,641020,2811810,18696,404399,980126,1232193,150708,1031463,760395,2023008,487130,1245147,453961,12331,508492
406046,407516,Refulgent Arrow,9284.0,643155,641020,2811810,18696,404399,980126,1232193,150708,1031463,760395,2032292,487130,1245147,453961,12331,508492
406046,407516,Burst Shot,20110.0,643155,641020,2831920,18696,404399,980126,1232193,150708,1031463,760395,2032292,487130,1245147,453961,12331,508492
407360,408118,Shot,8399.0,643155,641020,2831920,18696,404399,980126,1232193,150708,1031463,760395,2032292,487130,1253546,453961,12331,508492
383635,409500,Stormbite (dot),4996.0,643155,641020,2831920,18696,404399,980126,1232193,150708,1031463,760395,2032292,487130,1253546,453961,12331,513488
383635,409500,Caustic Bite (dot),3997.0,643155,641020,2831920,18696,408396,980126,1232193,150708,1031463,760395,2032292,487130,1253546,453961,12331,513488
408536,410006,Refulgent Arrow,8922.0,643155,641020,2831920,18696,408396,980126,1232193,150708,1031463,760395,2041214,487130,1253546,453961,12331,513488
408536,410006,Burst Shot,20395.0,643155,641020,2852315,18696,408396,980126,1232193,150708,1031463,760395,2041214,487130,1253546,453961,12331,513488
409186,410836,Heartbreak Shot,9025.0,643155,641020,2852315,18696,408396,980126,1241218,150708,1031463,760395,2041214,487130,1253546,453961,12331,513488
410400,411158,Shot,8399.0,643155,641020,2852315,18696,408396,980126,1241218,150708,1031463,760395,2041214,487130,1261945,453961,12331,513488
411026,412496,Refulgent Arrow,9159.0,643155,641020,2852315,18696,408396,980126,1241218,150708,1031463,760395,2050373,487130,1261945,453961,12331,513488
411026,412496,Burst Shot,20208.0,643155,641020,2872523,18696,408396,980126,1241218,150708,1031463,760395,2050373,487130,1261945,453961,12331,513488
