sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Gekko,Gyofu,Higanbana,Higanbana (dot),Hissatsu: Gyoten,Hissatsu: Senei,Hissatsu: Shinten,Jinpu,Kaeshi: Namikiri,Kaeshi: Setsugekka,Kasha,Midare Setsugekka,Ogi Namikiri,Shifu,Shoha,Tendo Kaeshi Setsugekka,Tendo Setsugekka,Yukikaze,Zanshin
64274,64806,Auto,9237.0,287200,267057,202653,30387,130662,30380,121568,127546,69257,212819,0,164767,108739,212819,34616,97250,424961,424961,171132,142842
64215,65015,Shifu,34616.0,287200,267057,202653,30387,130662,30380,121568,127546,69257,212819,0,164767,108739,212819,69232,97250,424961,424961,171132,142842
66355,66975,Kasha,48462.0,287200,267057,202653,30387,130662,30380,121568,127546,69257,212819,0,213229,108739,212819,69232,97250,424961,424961,171132,142842
66564,67096,Auto,9237.0,296437,267057,202653,30387,130662,30380,121568,127546,69257,212819,0,213229,108739,212819,69232,97250,424961,424961,171132,142842
13652,67500,Higanbana (dot),7686.0,296437,267057,202653,30387,138348,30380,121568,127546,69257,212819,0,213229,108739,212819,69232,97250,424961,424961,171132,142842
68495,69115,Kaeshi: Setsugekka,108739.0,296437,267057,202653,30387,138348,30380,121568,127546,69257,212819,108739,213229,108739,212819,69232,97250,424961,424961,171132,142842
68854,69386,Auto,9237.0,305674,267057,202653,30387,138348,30380,121568,127546,69257,212819,108739,213229,108739,212819,69232,97250,424961,424961,171132,142842
69115,69785,Hissatsu: Senei,92317.0,305674,267057,202653,30387,138348,30380,213885,127546,69257,212819,108739,213229,108739,212819,69232,97250,424961,424961,171132,142842
69735,70355,Hissatsu: Shinten,28847.0,305674,267057,202653,30387,138348,30380,213885,156393,69257,212819,108739,213229,108739,212819,69232,97250,424961,424961,171132,142842
13652,70500,Higanbana (dot),7686.0,305674,267057,202653,30387,146034,30380,213885,156393,69257,212819,108739,213229,108739,212819,69232,97250,424961,424961,171132,142842
71245,72275,Tendo Setsugekka,175909.0,305674,267057,202653,30387,146034,30380,213885,156393,69257,212819,108739,213229,108739,212819,69232,97250,424961,600870,171132,142842
71745,72277,Auto,9237.0,314911,267057,202653,30387,146034,30380,213885,156393,69257,212819,108739,213229,108739,212819,69232,97250,424961,600870,171132,142842
72036,72656,Hissatsu: Shinten,28847.0,314911,267057,202653,30387,146034,30380,213885,185240,69257,212819,108739,213229,108739,212819,69232,97250,424961,600870,171132,142842
13652,73500,Higanbana (dot),7686.0,314911,267057,202653,30387,153720,30380,213885,185240,69257,212819,108739,213229,108739,212819,69232,97250,424961,600870,171132,142842
72775,73805,Tendo Kaeshi Setsugekka,175909.0,314911,267057,202653,30387,153720,30380,213885,185240,69257,212819,108739,213229,108739,212819,69232,97250,600870,600870,171132,142842
73395,73975,Shoha,73852.0,314911,267057,202653,30387,153720,30380,213885,185240,69257,212819,108739,213229,108739,212819,69232,171102,600870,600870,171132,142842
74035,74567,Auto,9237.0,324148,267057,202653,30387,153720,30380,213885,185240,69257,212819,108739,213229,108739,212819,69232,171102,600870,600870,171132,142842
74916,75676,Gekko,48462.0,324148,315519,202653,30387,153720,30380,213885,185240,69257,212819,108739,213229,108739,212819,69232,171102,600870,600870,171132,142842
75536,76156,Hissatsu: Shinten,28847.0,324148,315519,202653,30387,153720,30380,213885,214087,69257,212819,108739,213229,108739,212819,69232,171102,600870,600870,171132,142842
76325,76857,Auto,9237.0,333385,315519,202653,30387,153720,30380,213885,214087,69257,212819,108739,213229,108739,212819,69232,171102,600870,600870,171132,142842
77856,78476,Higanbana,23075.0,333385,315519,202653,53462,153720,30380,213885,214087,69257,212819,108739,213229,108739,212819,69232,171102,600870,600870,171132,142842
78615,79147,Auto,9237.0,342622,315519,202653,53462,153720,30380,213885,214087,69257,212819,108739,213229,108739,212819,69232,171102,600870,600870,171132,142842
77856,79500,Higanbana (dot),5835.0,342622,315519,202653,53462,159555,30380,213885,214087,69257,212819,108739,213229,108739,212819,69232,171102,600870,600870,171132,142842
79196,79956,Gekko,48462.0,342622,363981,202653,53462,159555,30380,213885,214087,69257,212819,108739,213229,108739,212819,69232,171102,600870,600870,171132,142842
80905,81437,Auto,9237.0,351859,363981,202653,53462,159555,30380,213885,214087,69257,212819,108739,213229,108739,212819,69232,171102,600870,600870,171132,142842
81336,81956,Kasha,48462.0,351859,363981,202653,53462,159555,30380,213885,214087,69257,212819,108739,261691,108739,212819,69232,171102,600870,600870,171132,142842
77856,82500,Higanbana (dot),5835.0,351859,363981,202653,53462,165390,30380,213885,214087,69257,212819,108739,261691,108739,212819,69232,171102,600870,600870,171132,142842
83195,83727,Auto,9210.0,361069,363981,202653,53462,165390,30380,213885,214087,69257,212819,108739,261691,108739,212819,69232,171102,600870,600870,171132,142842
83476,84326,Gyofu,27610.0,361069,363981,230263,53462,165390,30380,213885,214087,69257,212819,108739,261691,108739,212819,69232,171102,600870,600870,171132,142842
84096,84716,Hissatsu: Shinten,28762.0,361069,363981,230263,53462,165390,30380,213885,242849,69257,212819,108739,261691,108739,212819,69232,171102,600870,600870,171132,142842
77856,85500,Higanbana (dot),5835.0,361069,363981,230263,53462,171225,30380,213885,242849,69257,212819,108739,261691,108739,212819,69232,171102,600870,600870,171132,142842
85485,86017,Auto,9210.0,370279,363981,230263,53462,171225,30380,213885,242849,69257,212819,108739,261691,108739,212819,69232,171102,600870,600870,171132,142842
85616,86416,Yukikaze,39115.0,370279,363981,230263,53462,171225,30380,213885,242849,69257,212819,108739,261691,108739,212819,69232,171102,600870,600870,210247,142842
77856,88500,Higanbana (dot),5835.0,370279,363981,230263,53462,177060,30380,213885,242849,69257,212819,108739,261691,108739,212819,69232,171102,600870,600870,210247,142842
88556,89176,Midare Setsugekka,108419.0,370279,363981,230263,53462,177060,30380,213885,242849,69257,212819,108739,261691,217158,212819,69232,171102,600870,600870,210247,142842
89056,89588,Auto,9210.0,379489,363981,230263,53462,177060,30380,213885,242849,69257,212819,108739,261691,217158,212819,69232,171102,600870,600870,210247,142842
89897,90747,Gyofu,27610.0,379489,363981,257873,53462,177060,30380,213885,242849,69257,212819,108739,261691,217158,212819,69232,171102,600870,600870,210247,142842
77856,91500,Higanbana (dot),5835.0,379489,363981,257873,53462,182895,30380,213885,242849,69257,212819,108739,261691,217158,212819,69232,171102,600870,600870,210247,142842
91346,91878,Auto,9210.0,388699,363981,257873,53462,182895,30380,213885,242849,69257,212819,108739,261691,217158,212819,69232,171102,600870,600870,210247,142842
92037,92837,Yukikaze,39115.0,388699,363981,257873,53462,182895,30380,213885,242849,69257,212819,108739,261691,217158,212819,69232,171102,600870,600870,249362,142842
93636,94168,Auto,9210.0,397909,363981,257873,53462,182895,30380,213885,242849,69257,212819,108739,261691,217158,212819,69232,171102,600870,600870,249362,142842
77856,94500,Higanbana (dot),5835.0,397909,363981,257873,53462,188730,30380,213885,242849,69257,212819,108739,261691,217158,212819,69232,171102,600870,600870,249362,142842
94177,95027,Gyofu,27610.0,397909,363981,285483,53462,188730,30380,213885,242849,69257,212819,108739,261691,217158,212819,69232,171102,600870,600870,249362,142842
95926,96458,Auto,9210.0,407119,363981,285483,53462,188730,30380,213885,242849,69257,212819,108739,261691,217158,212819,69232,171102,600870,600870,249362,142842
96317,96937,Jinpu,34514.0,407119,363981,285483,53462,188730,30380,213885,242849,103771,212819,108739,261691,217158,212819,69232,171102,600870,600870,249362,142842
77856,97500,Higanbana (dot),5835.0,407119,363981,285483,53462,194565,30380,213885,242849,103771,212819,108739,261691,217158,212819,69232,171102,600870,600870,249362,142842
98216,98748,Auto,9210.0,416329,363981,285483,53462,194565,30380,213885,242849,103771,212819,108739,261691,217158,212819,69232,171102,600870,600870,249362,142842
98457,99217,Gekko,48319.0,416329,412300,285483,53462,194565,30380,213885,242849,103771,212819,108739,261691,217158,212819,69232,171102,600870,600870,249362,142842
77856,100500,Higanbana (dot),5835.0,416329,412300,285483,53462,200400,30380,213885,242849,103771,212819,108739,261691,217158,212819,69232,171102,600870,600870,249362,142842
100506,101038,Auto,9210.0,425539,412300,285483,53462,200400,30380,213885,242849,103771,212819,108739,261691,217158,212819,69232,171102,600870,600870,249362,142842
100597,101447,Gyofu,27610.0,425539,412300,313093,53462,200400,30380,213885,242849,103771,212819,108739,261691,217158,212819,69232,171102,600870,600870,249362,142842
102796,103328,Auto,9210.0,434749,412300,313093,53462,200400,30380,213885,242849,103771,212819,108739,261691,217158,212819,69232,171102,600870,600870,249362,142842
77856,103500,Higanbana (dot),5835.0,434749,412300,313093,53462,206235,30380,213885,242849,103771,212819,108739,261691,217158,212819,69232,171102,600870,600870,249362,142842
102737,103537,Shifu,34514.0,434749,412300,313093,53462,206235,30380,213885,242849,103771,212819,108739,261691,217158,212819,103746,171102,600870,600870,249362,142842
