sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Abdomen Tear,Auto,Blasting Zone,Bow Shock,Bow Shock (dot),Brutal Shell,Burst Strike,Double Down,Eye Gouge,Gnashing Fang,Hypervelocity,Jugular Rip,Keen Edge,Lion Heart,Noble Blood,Reign of Beasts,Savage Claw,Solid Barrel,Sonic Break,Sonic Break (dot),Wicked Talon
95000,95893,Keen Edge,24088.0,101863,269360,243737,33601,67180,152945,33820,224087,122375,172397,14490,86193,144588,223820,201433,179267,195921,188212,76174,134410,219427
96093,96625,Auto,6723.0,101863,276083,243737,33601,67180,152945,33820,224087,122375,172397,14490,86193,144588,223820,201433,179267,195921,188212,76174,134410,219427
97500,98574,Brutal Shell,30513.0,101863,276083,243737,33601,67180,183458,33820,224087,122375,172397,14490,86193,144588,223820,201433,179267,195921,188212,76174,134410,219427
98893,99425,Auto,6723.0,101863,282806,243737,33601,67180,183458,33820,224087,122375,172397,14490,86193,144588,223820,201433,179267,195921,188212,76174,134410,219427
100625,101250,Blasting Zone,64248.0,101863,282806,307985,33601,67180,183458,33820,224087,122375,172397,14490,86193,144588,223820,201433,179267,195921,188212,76174,134410,219427
100000,101653,Solid Barrel,36938.0,101863,282806,307985,33601,67180,183458,33820,224087,122375,172397,14490,86193,144588,223820,201433,179267,195921,225150,76174,134410,219427
101693,102225,Auto,6723.0,101863,289529,307985,33601,67180,183458,33820,224087,122375,172397,14490,86193,144588,223820,201433,179267,195921,225150,76174,134410,219427
102500,103214,Burst Strike,33727.0,101863,289529,307985,33601,67180,183458,67547,224087,122375,172397,14490,86193,144588,223820,201433,179267,195921,225150,76174,134410,219427
103125,103883,Hypervelocity,14451.0,101863,289529,307985,33601,67180,183458,67547,224087,122375,172397,28941,86193,144588,223820,201433,179267,195921,225150,76174,134410,219427
104493,105025,Auto,6723.0,101863,296252,307985,33601,67180,183458,67547,224087,122375,172397,28941,86193,144588,223820,201433,179267,195921,225150,76174,134410,219427
105000,105893,Keen Edge,24088.0,101863,296252,307985,33601,67180,183458,67547,224087,122375,172397,28941,86193,168676,223820,201433,179267,195921,225150,76174,134410,219427
107293,107825,Auto,6723.0,101863,302975,307985,33601,67180,183458,67547,224087,122375,172397,28941,86193,168676,223820,201433,179267,195921,225150,76174,134410,219427
107500,108574,Brutal Shell,30513.0,101863,302975,307985,33601,67180,213971,67547,224087,122375,172397,28941,86193,168676,223820,201433,179267,195921,225150,76174,134410,219427
110093,110625,Auto,6723.0,101863,309698,307985,33601,67180,213971,67547,224087,122375,172397,28941,86193,168676,223820,201433,179267,195921,225150,76174,134410,219427
110000,111653,Solid Barrel,36938.0,101863,309698,307985,33601,67180,213971,67547,224087,122375,172397,28941,86193,168676,223820,201433,179267,195921,262088,76174,134410,219427
112500,113214,Burst Strike,33727.0,101863,309698,307985,33601,67180,213971,101274,224087,122375,172397,28941,86193,168676,223820,201433,179267,195921,262088,76174,134410,219427
112893,113425,Auto,6723.0,101863,316421,307985,33601,67180,213971,101274,224087,122375,172397,28941,86193,168676,223820,201433,179267,195921,262088,76174,134410,219427
113125,113883,Hypervelocity,14451.0,101863,316421,307985,33601,67180,213971,101274,224087,122375,172397,43392,86193,168676,223820,201433,179267,195921,262088,76174,134410,219427
115000,115893,Keen Edge,24088.0,101863,316421,307985,33601,67180,213971,101274,224087,122375,172397,43392,86193,192764,223820,201433,179267,195921,262088,76174,134410,219427
115693,116225,Auto,6723.0,101863,323144,307985,33601,67180,213971,101274,224087,122375,172397,43392,86193,192764,223820,201433,179267,195921,262088,76174,134410,219427
117500,118574,Brutal Shell,30513.0,101863,323144,307985,33601,67180,244484,101274,224087,122375,172397,43392,86193,192764,223820,201433,179267,195921,262088,76174,134410,219427
118493,119025,Auto,6723.0,101863,329867,307985,33601,67180,244484,101274,224087,122375,172397,43392,86193,192764,223820,201433,179267,195921,262088,76174,134410,219427
120000,121653,Solid Barrel,36938.0,101863,329867,307985,33601,67180,244484,101274,224087,122375,172397,43392,86193,192764,223820,201433,179267,195921,299026,76174,134410,219427
121293,121825,Auto,6746.0,101863,336613,307985,33601,67180,244484,101274,224087,122375,172397,43392,86193,192764,223820,201433,179267,195921,299026,76174,134410,219427
122500,123123,Gnashing Fang,35452.0,101863,336613,307985,33601,67180,244484,101274,224087,122375,207849,43392,86193,192764,223820,201433,179267,195921,299026,76174,134410,219427
123750,124552,Jugular Rip,17725.0,101863,336613,307985,33601,67180,244484,101274,224087,122375,207849,43392,103918,192764,223820,201433,179267,195921,299026,76174,134410,219427
124093,124625,Auto,6746.0,101863,343359,307985,33601,67180,244484,101274,224087,122375,207849,43392,103918,192764,223820,201433,179267,195921,299026,76174,134410,219427
125000,125625,Savage Claw,40293.0,101863,343359,307985,33601,67180,244484,101274,224087,122375,207849,43392,103918,192764,223820,201433,179267,236214,299026,76174,134410,219427
126250,127007,Abdomen Tear,28571.0,130434,343359,307985,33601,67180,244484,101274,224087,122375,207849,43392,103918,192764,223820,201433,179267,236214,299026,76174,134410,219427
126893,127425,Auto,10240.0,130434,353599,307985,33601,67180,244484,101274,224087,122375,207849,43392,103918,192764,223820,201433,179267,236214,299026,76174,134410,219427
127500,128662,Wicked Talon,68504.0,130434,353599,307985,33601,67180,244484,101274,224087,122375,207849,43392,103918,192764,223820,201433,179267,236214,299026,76174,134410,287931
128125,129106,Eye Gouge,36694.0,130434,353599,307985,33601,67180,244484,101274,224087,159069,207849,43392,103918,192764,223820,201433,179267,236214,299026,76174,134410,287931
129693,130225,Auto,10240.0,130434,363839,307985,33601,67180,244484,101274,224087,159069,207849,43392,103918,192764,223820,201433,179267,236214,299026,76174,134410,287931
130000,130716,Double Down,122339.0,130434,363839,307985,33601,67180,244484,101274,346426,159069,207849,43392,103918,192764,223820,201433,179267,236214,299026,76174,134410,287931
130625,131252,Bow Shock,18343.0,130434,363839,307985,51944,67180,244484,101274,346426,159069,207849,43392,103918,192764,223820,201433,179267,236214,299026,76174,134410,287931
131250,131875,Blasting Zone,97870.0,130434,363839,405855,51944,67180,244484,101274,346426,159069,207849,43392,103918,192764,223820,201433,179267,236214,299026,76174,134410,287931
132493,133025,Auto,10240.0,130434,374079,405855,51944,67180,244484,101274,346426,159069,207849,43392,103918,192764,223820,201433,179267,236214,299026,76174,134410,287931
130625,133500,Bow Shock (dot),7333.0,130434,374079,405855,51944,74513,244484,101274,346426,159069,207849,43392,103918,192764,223820,201433,179267,236214,299026,76174,134410,287931
132500,133660,Reign of Beasts,97870.0,130434,374079,405855,51944,74513,244484,101274,346426,159069,207849,43392,103918,192764,223820,201433,277137,236214,299026,76174,134410,287931
135293,135825,Auto,10240.0,130434,384319,405855,51944,74513,244484,101274,346426,159069,207849,43392,103918,192764,223820,201433,277137,236214,299026,76174,134410,287931
130625,136500,Bow Shock (dot),7333.0,130434,384319,405855,51944,81846,244484,101274,346426,159069,207849,43392,103918,192764,223820,201433,277137,236214,299026,76174,134410,287931
135000,136650,Noble Blood,110101.0,130434,384319,405855,51944,81846,244484,101274,346426,159069,207849,43392,103918,192764,223820,311534,277137,236214,299026,76174,134410,287931
