sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,668,50820.147,360.215,45240.587,594.871,270300,33947858,446382
Cross Reaping,36,87888.472,30.704,4216.482,192.171,23040,3163985,144202
Void Reaping,36,81686.583,29.265,3918.944,179.068,21960,2940717,134370
Communio,19,152431.368,27.852,3859.613,242.049,20900,2896196,181630
Auto,234,11571.436,28.066,3608.436,63.661,21060,2707716,47770
Infernal Slice,38,69089.632,30.384,3498.745,151.2,22800,2625406,113458
Waxing Slice,38,57060.553,25.32,2889.585,124.667,19000,2168301,93548
Sacrificium,19,97985.789,17.724,2481.033,155.753,13300,1861730,116875
Slice,38,48035.974,21.269,2432.574,105.05,15960,1825367,78828
Soul Slice,25,60550.96,17.324,2017.33,108.03,13000,1513774,81064
Lemure's Slice,36,38699.806,13.433,1856.638,84.621,10080,1393193,63498
Perfectio,7,193357.429,12.127,1803.743,186.354,9100,1353502,139837
Gibbet,18,71129.944,14.872,1706.243,107.192,11160,1280339,80435
Gallows,18,71065.611,14.872,1704.7,107.096,11160,1279181,80363
Executioner's Gallows,12,96742.5,13.113,1547.086,120.008,9840,1160910,90052
Executioner's Gibbet,12,95333.667,13.033,1524.556,117.68,9780,1144004,88305
Plentiful Harvest,7,148734.286,9.329,1387.474,143.346,7000,1041140,107565
Unveiled Gibbet,18,51129.056,10.555,1226.468,77.395,7920,920323,58076
Unveiled Gallows,18,50436.722,10.555,1209.86,75.954,7920,907861,56995
Shadow of Death,25,34258.32,9.995,1141.358,60.881,7500,856458,45684
Gluttony,12,64822.083,8.955,1036.621,79.918,6720,777865,59969
Harvest Moon,1,99031.0,1.066,131.974,35.321,800,99031,26504
Harpe,1,30859.0,0.4,41.124,10.916,300,30859,8191
