sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,844,26819.055,313.47,30024.927,386.328,236320,22635282,291246
Auto,269,7675.818,32.114,2738.88,44.804,24210,2064795,33777
Blasting Zone,25,77660.6,26.529,2575.353,139.283,20000,1941515,105003
Solid Barrel,43,37061.535,26.237,2113.917,83.697,19780,1593646,63098
Double Down,13,112425.385,17.244,1938.67,145.178,13000,1461530,109447
Lion Heart,13,112404.846,17.244,1938.315,145.216,13000,1461263,109476
Wicked Talon,26,54533.269,19.313,1880.749,99.502,14560,1417865,75013
Noble Blood,13,101161.154,15.52,1744.429,130.691,11700,1315095,98526
Brutal Shell,43,30556.256,21.674,1742.869,68.997,16340,1313919,52016
Savage Claw,26,48629.115,17.244,1677.126,88.65,13000,1264357,66832
Reign of Beasts,13,89939.0,13.795,1550.913,116.14,10400,1169207,87556
Gnashing Fang,26,42788.115,15.175,1475.681,78.001,11440,1112491,58804
Keen Edge,43,24116.372,17.111,1375.55,54.455,12900,1037004,41053
Burst Strike,30,33974.733,16.713,1351.99,63.99,12600,1019242,48241
Sonic Break (dot),62,13357.097,9.869,1098.499,37.703,7440,828140,28424
Eye Gouge,26,30273.038,10.346,1044.06,54.896,7800,787099,41385
Abdomen Tear,26,26985.038,8.967,930.663,49.349,6760,701611,37203
Jugular Rip,26,21392.808,7.587,737.798,38.999,5720,556213,29401
Sonic Break,13,38181.462,5.863,658.403,49.416,4420,496359,37254
Bow Shock (dot),65,6739.769,5.173,581.105,19.459,3900,438085,14670
Hypervelocity,30,14556.7,7.163,579.269,27.417,5400,436701,20669
Bow Shock,13,16857.308,2.587,290.688,21.767,1950,219145,16410
