sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,729,32376.937,300.405,31331.813,395.375,226300,23602787,297843
Souleater,73,44670.63,46.514,4328.797,132.894,35040,3260956,100111
Syphon Strike,73,35425.205,36.824,3432.871,105.389,27740,2586040,79391
Edge of Shadow,47,53375.979,28.7,3330.166,131.083,21620,2508671,98747
Bloodspiller,37,60129.703,29.47,2953.337,129.385,22200,2224799,97468
Auto,255,8583.518,30.465,2905.546,48.224,22950,2188797,36328
Hard Slash,73,27815.726,29.071,2695.476,82.708,21900,2030548,62305
Torcleaver,13,89697.692,14.151,1547.914,115.601,10660,1166070,87084
Shadowbringer,14,75684.857,11.151,1406.563,101.115,8400,1059588,76172
Comeuppance,13,78756.846,12.425,1359.108,101.499,9360,1023839,76461
Disesteem,7,126148.857,9.292,1172.205,119.173,7000,883042,89775
Scarlet Delirium,13,67817.308,10.699,1170.324,87.399,8060,881625,65839
Carve and Spit,13,59067.154,9.319,1019.323,76.122,7020,767873,57344
Disesteem (pet),7,82784.0,5.761,769.249,78.213,4340,579488,58919
Shadowbringer (pet),7,76106.429,5.297,707.199,71.903,3990,532745,54166
Salt and Darkness,9,51746.111,5.974,618.219,55.403,4500,465715,41736
Abyssal Drain (pet),7,56074.143,3.903,521.054,52.978,2940,392519,39909
Bloodspiller (pet),7,56074.143,3.903,521.054,52.978,2940,392519,39909
Edge of Shadow (pet),7,56074.143,3.903,521.054,52.978,2940,392519,39909
Salted Earth (dot),45,4915.444,2.987,293.628,11.587,2250,221195,8729
Salted Earth,9,4915.444,0.597,58.726,5.181,450,44239,3903
