sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Dosis III,Eukrasian Dosis III (dot),Phlegma III,Pneuma,Psyche,Toxikon II
-540,40,Pneuma,49391.0,0,0,0,0,49391,0,0
40,572,Auto,21.0,21,0,0,0,49391,0,0
3401,4071,Dosis III,53462.0,21,53462,0,0,49391,0,0
3901,4433,Auto,21.0,42,53462,0,0,49391,0,0
940,4500,Eukrasian Dosis III (dot),12932.0,42,53462,12932,0,49391,0,0
5841,6511,Dosis III,53462.0,42,106924,12932,0,49391,0,0
6701,7233,Auto,23.0,65,106924,12932,0,49391,0,0
940,7500,Eukrasian Dosis III (dot),12932.0,65,106924,25864,0,49391,0,0
7322,7992,Phlegma III,107342.0,65,106924,25864,107342,49391,0,0
7942,9042,Psyche,107342.0,65,106924,25864,107342,49391,107342,0
9501,10033,Auto,23.0,88,106924,25864,107342,49391,107342,0
9762,10432,Phlegma III,107342.0,88,106924,25864,214684,49391,107342,0
940,10500,Eukrasian Dosis III (dot),12932.0,88,106924,38796,214684,49391,107342,0
940,13500,Eukrasian Dosis III (dot),12932.0,88,106924,51728,214684,49391,107342,0
13163,13833,Dosis III,59093.0,88,166017,51728,214684,49391,107342,0
13663,14195,Auto,23.0,111,166017,51728,214684,49391,107342,0
15603,16273,Dosis III,59093.0,111,225110,51728,214684,49391,107342,0
940,16500,Eukrasian Dosis III (dot),12932.0,111,225110,64660,214684,49391,107342,0
16463,16995,Auto,23.0,134,225110,64660,214684,49391,107342,0
18044,18714,Dosis III,59093.0,134,284203,64660,214684,49391,107342,0
940,19500,Eukrasian Dosis III (dot),12932.0,134,284203,77592,214684,49391,107342,0
19263,19795,Auto,23.0,157,284203,77592,214684,49391,107342,0
20484,21154,Dosis III,59093.0,157,343296,77592,214684,49391,107342,0
940,22500,Eukrasian Dosis III (dot),12932.0,157,343296,90524,214684,49391,107342,0
22924,23594,Dosis III,59093.0,157,402389,90524,214684,49391,107342,0
23424,23956,Auto,23.0,180,402389,90524,214684,49391,107342,0
940,25500,Eukrasian Dosis III (dot),12932.0,180,402389,103456,214684,49391,107342,0
26224,26756,Auto,22.0,202,402389,103456,214684,49391,107342,0
25406,28500,Eukrasian Dosis III (dot),14293.0,202,402389,117749,214684,49391,107342,0
27866,28536,Dosis III,53462.0,202,455851,117749,214684,49391,107342,0
29024,29556,Auto,21.0,223,455851,117749,214684,49391,107342,0
30307,30977,Dosis III,53462.0,223,509313,117749,214684,49391,107342,0
25406,31500,Eukrasian Dosis III (dot),14293.0,223,509313,132042,214684,49391,107342,0
32747,33417,Dosis III,49391.0,223,558704,132042,214684,49391,107342,0
33247,33779,Auto,21.0,244,558704,132042,214684,49391,107342,0
25406,34500,Eukrasian Dosis III (dot),14293.0,244,558704,146335,214684,49391,107342,0
35188,35858,Dosis III,49391.0,244,608095,146335,214684,49391,107342,0
36047,36579,Auto,21.0,265,608095,146335,214684,49391,107342,0
25406,37500,Eukrasian Dosis III (dot),14293.0,265,608095,160628,214684,49391,107342,0
37628,38298,Dosis III,49391.0,265,657486,160628,214684,49391,107342,0
38847,39379,Auto,21.0,286,657486,160628,214684,49391,107342,0
25406,40500,Eukrasian Dosis III (dot),14293.0,286,657486,174921,214684,49391,107342,0
40069,40739,Dosis III,49391.0,286,706877,174921,214684,49391,107342,0
42509,43179,Dosis III,49391.0,286,756268,174921,214684,49391,107342,0
25406,43500,Eukrasian Dosis III (dot),14293.0,286,756268,189214,214684,49391,107342,0
43009,43541,Auto,21.0,307,756268,189214,214684,49391,107342,0
44949,45619,Dosis III,49391.0,307,805659,189214,214684,49391,107342,0
45809,46341,Auto,21.0,328,805659,189214,214684,49391,107342,0
25406,46500,Eukrasian Dosis III (dot),14293.0,328,805659,203507,214684,49391,107342,0
47390,48060,Dosis III,49391.0,328,855050,203507,214684,49391,107342,0
48609,49141,Auto,21.0,349,855050,203507,214684,49391,107342,0
25406,49500,Eukrasian Dosis III (dot),14293.0,349,855050,217800,214684,49391,107342,0
49830,50500,Dosis III,49391.0,349,904441,217800,214684,49391,107342,0
25406,52500,Eukrasian Dosis III (dot),14293.0,349,904441,232093,214684,49391,107342,0
52271,52941,Dosis III,49391.0,349,953832,232093,214684,49391,107342,0
52771,53303,Auto,21.0,370,953832,232093,214684,49391,107342,0
