sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,886.5236,21072.288,704.828,43233.073,656.082,528710,32430252,492144
Leaping Opo,82.0,76356.732,50.285,8346.934,102.46,37720,6261252,76858
Auto,435.0,8941.303,52.191,5185.085,67.422,39150,3889467,50575
The Forbidden Chakra,64.5236,52704.282,34.406,4533.465,433.174,25809,3400670,324935
Pouncing Coeurl,60.0,53711.983,41.593,4296.237,146.227,31200,3222719,109689
Dragon Kick,82.0,38176.012,34.981,4173.21,125.762,26240,3130433,94337
Rising Raptor,45.0,55453.178,32.395,3326.632,130.653,24300,2495393,98006
Fire's Reply,13.0,189908.846,24.263,3291.2,248.657,18200,2468815,186524
Twin Snakes,45.0,42970.978,25.196,2577.826,101.23,18900,1933694,75935
Phantom Rush,6.0,229196.0,11.998,1833.26,204.755,9000,1375176,153592
Demolish,30.0,42924.433,16.797,1716.689,82.517,12600,1287733,61898
Wind's Reply,9.0,128023.444,12.478,1536.023,140.422,9360,1152211,105334
Elixir Burst,8.0,136301.0,9.598,1453.633,140.027,7200,1090408,105038
Rising Phoenix,6.0,103762.0,7.199,829.957,88.757,5400,622572,66579
Six-sided Star,1.0,99709.0,1.224,132.923,73.994,918,99709,55505
